StartX, StartZ, PickUpX, PickUpZ, DropDownX, DropDownZ, StartTime, ActualTime, AssumptionTime, WaitForGoalTime, JammingTime, MainStateChangeCount, RedirectStateChangeCount, JamStateChangeCount, PathChangeCount, PathUpdateCount, PathTurnCount, TotalDistanceX, TotalDistanceZ
0,15,0,15,3,16,418.8004,2.959991,2,0,0.5599999,4,0,1,3,5,3,3,1
2,4,2,4,3,1,418.8004,2.959991,2,0,0.5599999,4,0,1,3,5,3,1,2.999999
10,11,10,11,11,6,418.8004,3.440002,3,0,0,3,0,0,2,6,2,1,5
10,0,10,0,6,1,418.8004,3.519989,2.5,0.5599999,0,4,0,1,3,6,3,4,1
14,3,14,3,11,7,418.8004,4,3.5,0,0,3,0,0,2,7,2,3,4
2,9,2,9,7,11,418.8004,4.639984,3.5,0,0.5599999,4,0,1,3,8,3,5,2
0,11,0,11,1,4,418.8004,5.199982,4,0,0.5599999,4,0,1,3,9,3,1,7
3,4,3,4,0,8,418.8004,5.839996,3.5,0,0.5599999,4,0,1,3,12,7,4.999999,4
10,14,10,14,1,17,418.8004,6.799988,6,0,0,3,0,0,2,12,2,8.999997,3
5,12,5,12,13,16,418.8004,6.799988,6,0,0,3,0,0,2,12,2,8,4
5,9,5,9,4,19,418.8004,7.519989,5.5,0,1.12,5,0,2,4,13,4,1,10
4,19,4,19,3,8,418.8004,8.079987,6,0.5599999,0.5599999,5,0,2,4,14,4,1,11
0,10,0,10,6,2,418.8004,9.199982,7,0.5599999,0.5599999,5,0,2,4,15,3,6,7.999998
3,6,3,6,7,1,418.8004,9.359985,4.5,0,2.72,7,1,5,7,16,7,6,4.999999
16,16,16,16,18,2,418.8004,9.839996,8,0,0.6399999,4,1,2,4,18,4,2,14
15,1,15,1,13,14,418.8004,9.919983,7.5,0,1.12,5,2,4,6,19,5,2,13
3,14,3,14,16,17,418.8004,10.31998,8,0,1.12,5,0,2,4,18,4,13,3
12,1,12,1,5,12,418.8004,11.44,9,0,1.12,5,0,2,4,20,4,7,11
15,17,15,17,17,2,418.8004,11.51999,8.5,0,0.5599999,4,1,2,4,23,8,4,15
9,6,9,6,6,2,418.8004,11.59998,3.5,0.5599999,5.039999,13,1,10,13,19,14,3,5.999998
18,12,18,12,10,0,418.8004,11.91998,10,0,0.5599999,4,0,1,3,21,3,8,11.99999
3,3,3,3,12,12,418.8004,12.16,9,0,1.68,6,0,3,5,22,7,9,9
3,2,3,2,13,9,418.8004,12.79999,8.5,0,2.56,7,2,5,8,23,8,10.32,7
7,4,7,4,16,14,418.8004,13.28,9.5,0,2.24,7,0,4,6,23,6,9,10
18,10,18,10,4,18,418.8004,13.67999,11,0,0,3,0,0,2,26,7,16,8.32
9,12,9,12,12,1,418.8004,14.95999,7,0.5599999,2.4,7,4,7,10,31,15,7,12.99999
3,15,3,15,16,8,418.8004,15.12,10,0,2.24,7,2,6,8,28,8,13,9
10,13,10,13,7,3,418.8004,15.19998,6.5,0,2.8,8,0,5,7,30,16,5,15.99999
14,1,14,1,15,19,418.8004,15.75998,9.5,0,3.36,9,1,7,9,28,10,3,18
5,10,5,10,2,0,418.8004,19.75998,6.5,0,4.72,10,3,10,12,39,20,8.999998,15.99998
2,1,2,1,16,12,418.8004,21.67999,12.5,0.5599999,1.84,7,4,7,10,42,14,18,15
14,2,14,2,0,3,418.8004,22.23999,7.5,0,6.799999,14,6,15,19,42,22,18,6.999997
2,2,2,2,11,15,418.8004,22.56,11,0,6.719999,14,4,15,17,42,17,11,15
11,17,11,17,13,18,441.4495,1.76001,1.5,0,0,3,0,0,2,3,2,2,1
5,12,5,12,1,12,441.4495,2.320007,2,0,0,3,0,0,2,4,1,3.999999,0
3,1,3,1,4,0,441.4495,2.480011,1,0.5599999,0.5599999,5,0,2,4,4,4,1,0.9999999
2,2,2,2,4,1,441.4495,3.040009,1.5,0,1.12,5,0,2,4,5,4,2,1
13,9,13,9,7,11,441.4495,4.559998,4,0,0,3,0,0,2,8,2,6,2
8,1,8,1,12,5,441.4495,5.200012,4,0,0.5599999,4,0,1,3,9,3,4,4
7,4,7,4,12,1,441.4495,5.839996,4,0.5599999,0.5599999,5,0,2,4,9,3,5,2.999999
6,1,6,1,16,0,441.4495,6.240021,5.5,0,0,3,0,0,2,11,2,10,0.9999999
13,16,13,16,5,14,441.4495,6.320007,5,0,0.5599999,4,0,1,3,11,3,8,2
14,13,14,13,18,5,441.4495,6.800018,6,0,0,3,0,0,2,12,2,4,8
6,2,6,2,14,4,441.4495,6.959991,5,0,1.12,5,0,2,4,12,4,8,2
11,15,11,15,0,17,441.4495,7.360016,6.5,0,0,3,0,0,2,13,2,11,2
0,3,0,3,9,7,441.4495,8,6.5,0,0.5599999,4,0,1,3,14,3,9,4
18,2,18,2,18,17,441.4495,8.480011,7.5,0,0,3,0,0,2,15,1,0,15
12,7,12,7,9,18,441.4495,8.559998,7,0,0.5599999,4,0,1,3,15,3,3,11
12,12,12,12,0,16,441.4495,9.040009,8,0,0,3,0,0,2,16,2,11.99999,4
15,10,15,10,13,18,441.4495,9.119995,5,0,0,3,0,0,2,18,9,6,10
16,8,16,8,10,10,441.4495,9.360016,4,1.52,1.68,8,1,6,8,16,9,6,4
7,8,7,8,14,18,441.4495,10.24002,8.5,0,0.5599999,4,0,1,3,18,3,7,10
19,2,19,2,13,13,441.4495,10.24002,8.5,0,0.5599999,4,0,1,3,18,3,6,11
0,8,0,8,8,19,441.4495,10.72,9.5,0,0,3,0,0,2,19,2,8,11
13,14,13,14,19,5,441.4495,11.04001,7.5,0,2.24,7,0,4,6,19,6,6,9
4,19,4,19,10,6,441.4495,11.36002,9.5,0,0.5599999,4,0,1,3,20,3,6,13
1,4,1,4,14,8,441.4495,11.52002,8.5,0,1.68,6,0,3,5,20,5,13,4
16,14,16,14,9,7,441.4495,11.76001,7,0.5599999,1.68,7,0,4,6,21,10,9,7.32
12,6,12,6,6,17,441.4495,12.16,8.5,0,2.24,7,0,4,6,21,6,6,11
4,18,4,18,11,2,441.4495,12.95999,11.5,0,0,3,0,0,2,23,2,7,16
10,0,10,0,0,13,441.4495,12.95999,11.5,0,0,3,0,0,2,23,2,9.999996,13
17,2,17,2,3,8,441.4495,13.12,10,0,0.5599999,4,0,1,3,25,7,14,8
12,1,12,1,1,10,441.4495,13.20001,10,0,1.68,6,0,3,5,23,5,11,9
3,8,3,8,10,19,441.4495,13.36002,9,0,2.8,8,0,5,7,23,7,7,11
6,4,6,4,8,18,441.4495,14.24002,8,0,3.52,9,1,7,9,25,9,2,16
2,0,2,0,17,10,441.4495,14.72,12.5,0,0.5599999,4,0,1,3,26,3,15,10
1,17,1,17,12,4,441.4495,14.80002,12,0,1.12,5,0,2,4,26,4,11,13
7,11,7,11,18,7,441.4495,15.04001,7.5,0,3.68,9,1,7,9,28,13,13,6
14,9,14,9,4,1,441.4495,15.12,9,0.5599999,1.68,7,1,5,7,28,8,14,7.999997
3,16,3,16,19,12,441.4495,15.76001,10,0,3.92,10,0,7,9,27,9,16,4
16,12,16,12,7,18,441.4495,16.32001,7.5,0,4.8,11,2,10,12,29,12,13,6
15,19,15,19,6,3,441.4495,17.28,12.5,0,2.8,8,0,5,7,30,7,9,16
15,17,15,17,6,2,441.4495,17.36002,12,0,3.36,9,0,6,8,30,8,9,15
10,10,10,10,10,11,458.8647,0.6400146,0.5,0,0,3,0,0,2,1,1,0,1
13,17,13,17,13,18,458.8647,1.279999,0.5,0.5599999,0,4,0,1,3,2,2,0,1
0,13,0,13,3,13,458.8647,1.76001,1.5,0,0,3,0,0,2,3,1,3,0
11,1,11,1,15,1,458.8647,2.320007,2,0,0,3,0,0,2,4,1,4,0
18,4,18,4,13,4,458.8647,2.880005,2.5,0,0,3,0,0,2,5,1,5,0
12,4,12,4,10,1,458.8647,2.880005,2.5,0,0,3,0,0,2,5,2,2,2.999999
17,10,17,10,12,9,458.8647,3.440002,3,0,0,3,0,0,2,6,2,5,1
9,17,9,17,12,13,458.8647,4,3.5,0,0,3,0,0,2,7,2,3,4
7,11,7,11,9,5,458.8647,4.559998,4,0,0,3,0,0,2,8,2,2,6
8,7,8,7,13,9,458.8647,4.640015,3.5,0,0.5599999,4,0,1,3,8,3,5,2
0,17,0,17,0,9,458.8647,5.200012,4,0,0.5599999,4,0,1,3,9,2,0,8
10,6,10,6,4,6,458.8647,6,3,0,2.24,7,0,4,6,10,5,6,0
16,1,16,1,17,10,458.8647,6.320007,5,0.5599999,0,4,0,1,3,11,3,1,9
10,19,10,19,17,17,458.8647,6.399994,4.5,0,1.12,5,0,2,4,11,4,7,2
14,8,14,8,6,11,458.8647,7.519989,5.5,0,1.12,5,0,2,4,13,4,8,3
4,2,4,2,15,0,458.8647,8,6.5,0,0.5599999,4,0,1,3,14,3,11,2
18,17,18,17,15,8,458.8647,8.080017,6,0,1.12,5,0,2,4,14,4,3,9
19,5,19,5,12,10,458.8647,8.080017,6,0,1.12,5,0,2,4,14,4,7,5
9,7,9,7,17,4,458.8647,8.160004,5.5,0,1.68,6,0,3,5,14,5,8,3
13,13,13,13,2,18,458.8647,9.679993,8,0,0.5599999,4,0,1,3,17,3,11,5
3,8,3,8,14,4,458.8647,9.76001,7.5,0,1.12,5,0,2,4,17,4,11,4
14,4,14,4,11,12,458.8647,10.72,5.5,1.68,2.24,10,0,7,9,17,8,3,8
6,17,6,17,1,3,458.8647,10.72,9.5,0,0,3,0,0,2,19,2,4.999999,14
12,0,12,0,14,10,458.8647,11.60001,6,0,3.2,8,1,6,8,20,9,4,10
4,0,4,0,8,7,458.8647,11.92001,5.5,0.5599999,3.36,10,0,7,9,22,12,6,7
12,5,12,5,7,13,458.8647,12.08002,6.5,0,2.96,8,2,7,9,24,11,7,8
8,19,8,19,5,1,458.8647,12.48001,10.5,0,0.5599999,4,0,1,3,22,3,3,18
5,14,5,14,1,2,458.8647,12.88,8,0,3.36,9,0,6,8,22,8,3.999999,12
18,7,18,7,2,14,458.8647,13.12,11.5,0,0,3,0,0,2,25,5,16,7.32
8,17,8,17,3,5,458.8647,13.51999,8.5,0,1.36,5,1,3,5,24,8,4.999999,16
19,12,19,12,13,2,458.8647,13.84,8,0,1.12,5,1,3,5,27,7,8,14
6,3,6,3,13,7,458.8647,15.28,5.5,0.5599999,4.24,11,3,11,13,28,13,7,9.999996
2,12,2,12,18,7,458.8647,15.67999,10.5,0,2.32,7,1,5,7,28,7,18,5
0,16,0,16,14,5,458.8647,16,12.5,0.5599999,1.12,6,0,3,5,26,3,14,11
7,18,7,18,13,4,458.8647,16.08002,10,0,3.2,8,1,6,8,28,8,6,16
4,1,4,1,11,14,458.8647,17.20001,10,0,3.04,8,2,7,9,33,13,9,15
13,18,13,18,18,7,458.8647,17.28,8,0.5599999,5.599999,14,0,11,13,27,13,7,11
14,18,14,18,5,1,458.8647,19.04001,13,0.5599999,2.24,8,0,5,7,34,11,11,17
1,10,1,10,19,15,458.8647,19.04001,11.5,0,4.16,10,2,9,11,36,14,20,5
6,2,6,2,12,18,458.8647,20.64001,11,0,6.159999,14,0,11,13,37,16,8,16
8,7,8,7,7,10,479.5833,2.320007,2,0,0,3,0,0,2,4,2,1,3
14,11,14,11,11,12,479.5833,2.320007,2,0,0,3,0,0,2,4,2,3,1
0,9,0,9,3,7,479.5833,2.880005,2.5,0,0,3,0,0,2,5,2,3,2
10,9,10,9,9,13,479.5833,2.959991,2.5,0,0,3,0,0,2,7,4,1,4
15,4,15,4,14,1,479.5833,3.600006,2,0.5599999,0.5599999,5,0,2,4,6,4,1,2.999999
5,1,5,1,0,1,479.5833,4.079987,2.5,0,0,3,0,0,2,9,6,4.999999,2
11,12,11,12,6,8,479.5833,5.119995,4.5,0,0,3,0,0,2,9,2,5,4
12,18,12,18,7,14,479.5833,5.119995,4.5,0,0,3,0,0,2,9,2,5,4
2,18,2,18,6,16,479.5833,5.279999,3,0,0.5599999,4,1,2,4,10,5,4,4
4,6,4,6,7,12,479.5833,5.76001,4.5,0,0.5599999,4,0,1,3,10,3,3,6
6,11,6,11,2,16,479.5833,5.76001,4.5,0,0.5599999,4,0,1,3,10,3,4,5
19,7,19,7,17,14,479.5833,5.76001,4.5,0,0.5599999,4,0,1,3,10,3,2,7
10,2,10,2,12,10,479.5833,6.959991,5,0,1.12,5,0,2,4,12,4,2,8
10,6,10,6,7,3,479.5833,7.679993,3,0,1.52,5,2,3,6,14,8,3.32,6.999997
14,6,14,6,14,19,479.5833,8,6.5,0.5599999,0,4,0,1,3,14,2,0,13
17,4,17,4,17,16,479.5833,8.720001,6,0,1.68,6,0,3,5,15,4,0,12
14,10,14,10,12,5,479.5833,9.040009,3.5,0.5599999,1.68,7,1,5,7,20,13,4,7
2,14,2,14,7,3,479.5833,9.679993,8,0.5599999,0,4,0,1,3,16,2,5,11
17,10,17,10,9,12,479.5833,10.16,5,0,3.92,10,0,7,9,17,9,8,2
14,9,14,9,6,19,479.5833,10.79999,9,0,0.5599999,4,0,1,3,19,3,8,10
4,1,4,1,10,10,479.5833,11.04001,7.5,0,2.24,7,0,4,6,18,5,6,9
10,12,10,12,4,5,479.5833,11.12,6.5,0,2.24,7,0,4,6,21,9,6,9
3,13,3,13,0,0,479.5833,11.60001,8,0,2.24,7,0,4,6,20,6,3,12.99999
17,17,17,17,17,4,479.5833,11.92001,6.5,0,0,3,0,0,2,23,8,4,17
11,14,11,14,3,6,479.5833,12.72,8,0,1.12,5,0,2,4,24,7,7.999999,12.32
13,4,13,4,13,18,479.5833,12.72,7,0.5599999,1.6,6,1,4,6,25,9,4,14
7,13,7,13,17,18,479.5833,12.88,7.5,0,1.76,6,2,5,7,24,8,14,5
13,7,13,7,15,19,479.5833,13.36002,7,0,3.76,9,1,7,9,23,9,4,12
3,5,3,5,16,12,479.5833,14,10,0,1.28,5,2,4,6,26,6,15,7
18,7,18,7,10,13,479.5833,14.88,7,0,3.04,8,1,6,8,28,11,10,10
14,5,14,5,15,14,479.5833,14.95999,5,1.12,4.88,12,3,12,14,28,17,3,11
15,1,15,1,7,9,479.5833,16.64001,8,0,4.4,10,2,9,11,35,22,12,8
13,2,13,2,8,17,479.5833,17.12,10,0.5599999,1.44,5,3,5,7,34,14,9,17
19,15,19,15,3,4,479.5833,17.20001,13.5,0.5599999,1.04,5,1,3,5,33,7,16,11.32
14,4,14,4,8,14,479.5833,17.20001,8,0.5599999,3.36,10,2,9,11,34,14,10,12.32
14,13,14,13,3,8,479.5833,19.76001,8,0.9599999,4.88,12,5,14,16,42,27,15,7.639999
1,3,1,3,11,17,479.5833,20.32001,12,0,3.92,10,2,8,11,35,12,14,14
13,19,13,19,0,7,479.5833,20.95999,12.5,0.5599999,4.32,11,3,11,13,38,12,14.99999,12
1,2,1,2,12,17,479.5833,21.04001,13,0,5.599999,13,0,10,12,36,12,11,15
15,0,15,0,1,10,479.5833,21.20001,12,0,5.599999,13,0,10,12,38,17,16,10.32
11,17,11,17,9,19,500.8983,2.319977,2,0,0,3,0,0,2,4,2,2,2
1,10,1,10,4,9,500.8983,2.319977,2,0,0,3,0,0,2,4,2,3,1
9,13,9,13,11,12,500.8983,2.399994,1.5,0,0.5599999,4,0,1,3,4,3,2,1
0,0,0,0,2,1,500.8983,2.399994,1.5,0.5599999,0,4,0,1,3,4,3,2,1
15,19,15,19,12,18,500.8983,2.959991,2,0,0.5599999,4,0,1,3,5,3,3,1
12,17,12,17,7,15,500.8983,4,3.5,0,0,3,0,0,2,7,2,5,2
3,4,3,4,2,0,500.8983,4.159973,2.5,0,1.12,5,0,2,4,7,4,1,4
11,5,11,5,18,6,500.8983,4.559998,4,0,0,3,0,0,2,8,2,7,1
10,13,10,13,11,6,500.8983,4.559998,4,0,0,3,0,0,2,8,2,1,7
11,11,11,11,11,3,500.8983,4.559998,4,0,0,3,0,0,2,8,1,0,7.999999
8,17,8,17,12,11,500.8983,5.679993,5,0,0,3,0,0,2,10,2,4,6
9,12,9,12,11,5,500.8983,5.759979,4.5,0,0.5599999,4,0,1,3,10,3,2,7
7,3,7,3,5,10,500.8983,6.399994,4.5,0,1.12,5,0,2,4,11,4,2,7
16,12,16,12,14,17,500.8983,6.47998,3.5,0,1.12,5,0,2,4,13,7,4,5
7,12,7,12,5,17,500.8983,6.719971,3.5,0,2.24,7,0,4,6,11,7,2,5.32
17,18,17,18,10,14,500.8983,6.959991,5.5,0,0.5599999,4,0,1,3,14,6,7,4
6,9,6,9,8,3,500.8983,8.719971,4,0,2.64,7,1,5,7,15,7,2,7.999999
16,15,16,15,8,12,500.8983,8.719971,5.5,0,2.16,6,1,4,6,15,6,8,3
10,11,10,11,13,0,500.8983,9.199982,7,0,1.12,5,0,2,4,16,4,3,11
14,19,14,19,13,7,500.8983,9.279999,6.5,0,1.68,6,0,3,5,16,5,1,12
0,1,0,1,7,6,500.8983,9.359985,6,1.68,0.5599999,7,0,4,6,16,6,7,5
13,11,13,11,7,1,500.8983,10.31998,8,0,1.12,5,0,2,4,18,4,6,9.999997
6,16,6,16,6,9,500.8983,10.63998,3.5,0,3.68,9,1,7,9,22,14,4,7
8,3,8,3,9,9,500.8983,11.35999,3.5,0,4.32,10,1,8,10,21,12,1,10.32
17,16,17,16,15,0,500.8983,12.71997,9,0,1.12,5,2,4,6,24,6,4,15.99999
6,19,6,19,11,7,500.8983,13.27997,8.5,0,1.12,5,0,2,4,27,10,9,12
8,14,8,14,3,6,500.8983,13.76001,6.5,0,5.599999,13,0,10,12,23,12,4.999999,8
0,7,0,7,19,7,500.8983,13.91998,9.5,0,1.68,6,0,3,5,26,9,19.32,2
8,11,8,11,6,0,500.8983,13.91998,6.5,1.04,3.52,9,5,11,13,28,13,2,12.99999
3,6,3,6,19,4,500.8983,14,9,0,3.36,9,0,6,8,24,8,16,2
13,18,13,18,2,10,500.8983,14.15997,9.5,0,2,6,1,4,6,25,6,13,8
14,1,14,1,10,19,500.8983,14.88,11,0,1.12,5,0,2,4,28,9,6,18
7,9,7,9,4,6,500.8983,14.95996,3,0.5599999,3.36,7,5,9,11,28,15,11,7.32
17,4,17,4,0,1,500.8983,15.03998,10,0,2.24,7,1,5,7,27,7,18.99999,2.999999
3,8,3,8,18,16,500.8983,16.32001,11.5,0,2.88,8,1,6,8,29,8,15,8
4,5,4,5,9,9,500.8983,18.47998,4.5,0.5599999,4.96,12,4,13,15,35,19,11,10
7,14,7,14,9,0,500.8983,18.95996,8,0,3.36,9,1,6,9,37,19,8.639999,17.99999
4,6,4,6,14,8,500.8983,19.35999,6,0,7.679999,16,5,18,20,38,21,14,4
15,14,15,14,1,4,500.8983,20.79999,12,0,2.24,7,0,4,6,42,16,18,14
2,16,2,16,17,0,500.8983,30.23999,15.5,0,6,13,3,13,15,58,23,19,21.99999
11,6,11,6,11,6,531.2838,0,0,0,0,3,0,0,2,0,0,0,0
4,6,4,6,4,5,531.2838,0.6399536,0.5,0,0,3,0,0,2,1,1,0,1
12,11,12,11,14,12,531.2838,1.759949,1.5,0,0,3,0,0,2,3,2,2,1
1,2,1,2,4,3,531.2838,2.320007,2,0,0,3,0,0,2,4,2,3,1
13,1,13,1,16,1,531.2838,2.399963,1.5,0,0.5599999,4,0,1,3,4,2,3,0
10,14,10,14,13,16,531.2838,2.880005,2.5,0,0,3,0,0,2,5,2,3,2
8,9,8,9,9,12,531.2838,2.959961,2,0,0.5599999,4,0,1,3,5,3,1,3
3,6,3,6,4,8,531.2838,3.039978,1.5,0,1.12,5,0,2,4,5,4,1,2
18,16,18,16,18,10,531.2838,3.440002,3,0,0,3,0,0,2,6,1,0,6
9,3,9,3,14,2,531.2838,3.599976,3,0,0,3,0,0,2,8,5,5,1.32
0,1,0,1,2,5,531.2838,4.079956,3,0,0.5599999,4,0,1,3,7,3,2,4
11,3,11,3,12,8,531.2838,4.079956,3,0,0.5599999,4,0,1,3,7,3,1,5
15,1,15,1,15,8,531.2838,4.639954,3.5,0.5599999,0,4,0,1,3,8,2,0,7
12,18,12,18,7,14,531.2838,5.119995,4.5,0,0,3,0,0,2,9,2,5,4
7,5,7,5,15,6,531.2838,5.759949,4.5,0,0.5599999,4,0,1,3,10,3,8,1
15,17,15,17,5,18,531.2838,6.23999,5.5,0,0,3,0,0,2,11,2,10,1
9,1,9,1,8,9,531.2838,6.399963,4.5,0,1.12,5,0,2,4,11,4,1,8
6,9,6,9,5,16,531.2838,6.47998,4,0,1.68,6,0,3,5,11,5,1,7
11,8,11,8,17,12,531.2838,6.959961,5,0.5599999,0.5599999,5,0,2,4,12,4,6,4
13,8,13,8,14,0,531.2838,7.039978,4.5,0.5599999,1.12,6,0,3,5,12,5,1,7.999996
7,2,7,2,1,7,531.2838,7.440002,5.5,0,0,3,0,0,2,15,7,5.999998,7
19,7,19,7,12,12,531.2838,7.440002,6,0,0.5599999,4,0,1,3,13,3,7,5
2,10,2,10,9,7,531.2838,7.599976,5,0,1.68,6,0,3,5,12,4,7,3
1,0,1,0,4,6,531.2838,7.679993,4.5,0,2.24,7,0,4,6,13,6,3,6
9,19,9,19,5,13,531.2838,8.399963,5,0,2.24,7,0,4,6,16,9,4,6.32
9,9,9,9,5,0,531.2838,8.559998,6.5,0,0,3,0,0,2,17,7,6,8.999996
5,11,5,11,9,17,531.2838,8.880005,5,0,2.8,8,0,5,7,15,7,4,6
7,15,7,15,16,18,531.2838,9.279968,6,0,1.12,5,1,3,5,17,5,11,3
4,9,4,9,13,4,531.2838,9.279968,7,0,1.12,5,1,3,5,17,5,9,5
11,5,11,5,9,15,531.2838,9.919983,6,0,1.68,6,0,3,5,19,10,4,10
1,4,1,4,6,15,531.2838,10.32001,8,0,1.12,5,0,2,4,18,4,5,11
11,11,11,11,1,16,531.2838,11.03998,7.5,0,2.24,7,0,4,6,19,6,9.999997,5
14,8,14,8,6,13,531.2838,11.67999,6.5,0,1.68,6,1,4,6,23,13,8,9
8,12,8,12,17,2,531.2838,12,9.5,0,1.12,5,0,2,4,21,4,9,9.999996
18,6,18,6,6,0,531.2838,12.79999,9,0,1.28,5,1,3,5,23,5,14,5.999998
5,0,5,0,2,16,531.2838,13.35999,9.5,0,2.24,7,0,4,6,25,9,3,16
19,4,19,4,4,12,531.2838,14.88,11.5,0,1.68,6,0,3,5,26,5,15,8
17,0,17,0,1,11,531.2838,17.75995,13.5,0,2.24,7,0,4,6,31,6,16,11
5,17,5,17,17,13,531.2838,18.23999,8,0,4,8,4,9,11,31,13,16,8
10,19,10,19,6,0,531.2838,19.03998,11.5,0.5599999,2.72,8,2,7,9,33,8,4,23
9,7,9,7,8,6,550.3883,1.200012,1,0,0,3,0,0,2,2,2,1,1
9,15,9,15,6,15,550.3883,1.76001,1.5,0,0,3,0,0,2,3,1,3,0
14,13,14,13,12,12,550.3883,1.76001,1.5,0,0,3,0,0,2,3,2,2,1
8,10,8,10,4,9,550.3883,2.959961,2.5,0,0,3,0,0,2,7,5,4,1
17,11,17,11,19,14,550.3883,4.079956,2.5,0.5599999,0.48,4,1,2,4,8,4,2,3
1,11,1,11,3,7,550.3883,4.719971,3,0.5599999,0.5599999,5,0,2,4,8,4,2,4
11,6,11,6,17,5,550.3883,5.279968,3.5,0,1.12,5,0,2,4,9,4,6,1
18,10,18,10,15,17,550.3883,5.679993,5,0,0,3,0,0,2,10,2,3,7
6,0,6,0,12,4,550.3883,5.679993,5,0,0,3,0,0,2,10,2,6,4
2,16,2,16,2,6,550.3883,6.320007,5,0,0.5599999,4,0,1,3,11,2,0,10
9,17,9,17,12,8,550.3883,6.799988,6,0,0,3,0,0,2,12,2,3,9
12,8,12,8,4,6,550.3883,6.959961,5,0,1.12,5,0,2,4,12,4,8,2
8,9,8,9,2,11,550.3883,7.119995,4,0,2.24,7,0,4,6,12,6,5.999998,2
16,18,16,18,3,17,550.3883,7.919983,7,0,0,3,0,0,2,14,2,13,1
6,1,6,1,7,11,550.3883,8.079956,5.5,0,0.5599999,4,0,1,3,16,8,3,10
4,8,4,8,16,9,550.3883,8.639954,6.5,0,1.12,5,0,2,4,15,4,12,1
1,7,1,7,0,17,550.3883,8.719971,5.5,0,0,3,0,0,2,19,10,4.999999,10.32
14,1,14,1,12,10,550.3883,9.039978,5.5,0,1.44,5,1,3,5,16,6,2,11
16,1,16,1,13,13,550.3883,9.119995,7.5,0,0.5599999,4,0,1,3,16,3,3,12
3,3,3,3,1,16,550.3883,9.119995,7.5,0,0.5599999,4,0,1,3,16,3,2,13
7,14,7,14,1,14,550.3883,9.440002,3,0.5599999,3.68,10,2,8,11,16,10,7.999997,0
15,6,15,6,8,10,550.3883,10.07996,5.5,0,2.24,7,0,4,6,19,11,9,4.32
5,18,5,18,8,11,550.3883,10.32001,5,0,4,10,1,8,10,19,10,3,7
17,13,17,13,14,1,550.3883,10.39996,7.5,0,0.5599999,4,1,2,4,21,9,5,12
6,15,6,15,9,6,550.3883,10.63995,6,0,1.28,5,2,4,6,20,6,3,13
17,2,17,2,5,0,550.3883,10.88,7,0,1.52,5,1,3,5,21,9,12,4
5,5,5,5,3,16,550.3883,11.44,6.5,0,1.52,5,1,3,5,22,10,5.999999,11
2,5,2,5,5,15,550.3883,11.59998,6.5,0,1.68,6,0,3,5,22,7,3,14
12,13,12,13,0,14,550.3883,11.83997,6.5,0,3.92,10,0,7,9,20,9,11.99999,1
14,3,14,3,5,13,550.3883,12,9.5,1.12,0,5,0,2,4,21,4,9,10
15,8,15,8,2,3,550.3883,12.07996,9,0,1.68,6,0,3,5,21,5,13,4.999999
4,6,4,6,19,13,550.3883,13.12,11,0,0.5599999,4,1,2,4,24,4,15,7
4,12,4,12,11,16,550.3883,13.19995,5.5,0,4,9,3,9,11,24,11,11,4
13,16,13,16,3,8,550.3883,13.35999,9,0,2.8,8,0,5,7,23,7,9.999998,8
5,0,5,0,13,13,550.3883,13.76001,10.5,0.5599999,1.12,6,0,3,5,23,4,8,13
6,13,6,13,18,7,550.3883,13.91998,9,0,3.28,8,1,6,8,24,8,12,6
1,16,1,16,17,15,550.3883,14,8.5,0,2.8,8,1,6,8,25,8,18,1
5,15,5,15,8,2,550.3883,15.35999,8,1.12,3.28,10,3,10,12,30,12,5,13
5,13,5,13,12,0,550.3883,18.15997,10,0,3.92,10,1,8,10,34,12,9,14.99999
13,4,13,4,5,19,550.3883,18.79999,11.5,0,1.12,5,0,2,4,35,7,12,19
12,4,12,4,12,3,569.286,0.6399536,0.5,0,0,3,0,0,2,1,1,0,1
8,10,8,10,10,10,569.286,1.199951,1,0,0,3,0,0,2,2,1,2,0
14,13,14,13,16,13,569.286,1.199951,1,0,0,3,0,0,2,2,1,2,0
5,19,5,19,2,19,569.286,1.759949,1.5,0,0,3,0,0,2,3,1,3,0
3,16,3,16,4,19,569.286,2.319946,2,0,0,3,0,0,2,4,2,1,3
19,14,19,14,18,11,569.286,2.959961,2,0,0.5599999,4,0,1,3,5,3,1,3
5,15,5,15,8,12,569.286,3.440002,3,0,0,3,0,0,2,6,2,3,3
12,12,12,12,13,7,569.286,4.159973,3,0,0.5599999,4,0,1,3,9,5,1,5
18,7,18,7,16,4,569.286,4.159973,2.5,1.12,0,5,0,2,4,7,4,2,3
3,9,3,9,7,6,569.286,4.639954,3.5,0,0.5599999,4,0,1,3,8,3,4,3
14,1,14,1,9,0,569.286,4.719971,3,0.5599999,0.5599999,5,0,2,4,8,4,5,0.9999999
12,10,12,10,19,10,569.286,5.279968,3.5,0,1.12,5,0,2,4,9,3,7,0
8,5,8,5,9,16,569.286,6.799988,6,0,0,3,0,0,2,12,2,1,11
9,6,9,6,12,14,569.286,6.880005,5.5,0,0.5599999,4,0,1,3,12,3,3,8
12,0,12,0,18,6,569.286,8.159973,6,0,1.12,5,1,3,5,15,5,6,6
3,17,3,17,6,9,569.286,8.159973,5.5,0,1.68,6,0,3,5,14,5,3,8
