StartX, StartZ, PickUpX, PickUpZ, DropDownX, DropDownZ, StartTime, ActualTime, AssumptionTime, WaitForGoalTime, JammingTime, MainStateChangeCount, RedirectStateChangeCount, JamStateChangeCount, PathChangeCount, PathUpdateCount, PathTurnCount, TotalDistanceX, TotalDistanceZ
8,3,8,3,7,2,451.1051,1.320007,1,0,0,3,0,0,2,2,2,1,1
3,13,3,13,3,18,451.1051,3.119995,2.5,0,0,3,0,0,2,5,1,0,5
19,11,19,11,16,16,451.1051,4.920013,4,0,0,3,0,0,2,8,2,3,5
14,11,14,11,14,3,451.1051,4.920013,4,0,0,3,0,0,2,8,1,0,7.999999
10,9,10,9,6,12,451.1051,5.76001,3.5,0,1.2,5,0,2,4,9,4,4,3
6,19,6,19,7,10,451.1051,6.119995,5,0,0,3,0,0,2,10,2,1,9
12,9,12,9,14,18,451.1051,8.160004,5.5,0,1.2,5,0,2,4,13,4,2,9
3,6,3,6,18,6,451.1051,9.119995,7.5,0,0,3,0,0,2,15,1,15,0
9,15,9,15,1,2,451.1051,14.16,10.5,0,1.2,5,0,2,4,23,4,7.999997,13
9,8,9,8,2,18,451.1051,14.76001,8.5,0,0.6,4,0,1,3,26,10,11,12
16,16,16,16,15,19,465.8728,2.519989,2,0,0,3,0,0,2,4,2,1,3
2,18,2,18,2,13,465.8728,3.119995,2.5,0,0,3,0,0,2,5,1,0,5
7,1,7,1,3,3,465.8728,3.720001,3,0,0,3,0,0,2,6,2,4,2
7,10,7,10,2,7,465.8728,4.919983,4,0,0,3,0,0,2,8,2,4.999999,3
1,2,1,2,2,12,465.8728,6.720001,5.5,0,0,3,0,0,2,11,2,1,10
14,3,14,3,14,15,465.8728,8.639984,6,0,0,3,0,0,2,16,6,2,12
14,18,14,18,10,8,465.8728,9.23999,7,0,0.6,4,0,1,3,15,3,4,10
6,12,6,12,13,2,465.8728,11.04001,8.5,0,0.6,4,0,1,3,18,3,7,9.999998
18,6,18,6,0,6,465.8728,11.63998,9,0,0.6,4,0,1,3,19,2,18,0
3,19,3,19,8,4,465.8728,12.12,10,0,0,3,0,0,2,20,2,5,15
10,8,10,8,9,9,478.1231,1.320007,1,0,0,3,0,0,2,2,2,1,1
8,4,8,4,6,0,478.1231,3.720001,3,0,0,3,0,0,2,6,2,2,4
0,6,0,6,7,8,478.1231,5.52002,4.5,0,0,3,0,0,2,9,2,7,2
13,2,13,2,6,6,478.1231,6.720001,5.5,0,0,3,0,0,2,11,2,7,4
14,15,14,15,18,6,478.1231,7.920013,6.5,0,0,3,0,0,2,13,2,4,9
2,7,2,7,7,16,478.1231,8.52002,7,0,0,3,0,0,2,14,2,5,9
2,12,2,12,11,16,478.1231,9.23999,6.5,0.6,0.48,4,1,2,4,16,4,9,4
2,13,2,13,15,16,478.1231,9.720001,8,0,0,3,0,0,2,16,2,13,3
15,19,15,19,8,12,478.1231,10.56,7,0,0.6,4,1,2,4,18,4,9,7
3,3,3,3,13,18,478.1231,15.12,12.5,0,0,3,0,0,2,25,2,10,15
13,18,13,18,17,19,493.3464,3.120026,2.5,0,0,3,0,0,2,5,2,4,1
8,12,8,12,12,18,493.3464,6.120026,5,0,0,3,0,0,2,10,2,4,6
15,16,15,16,18,9,493.3464,6.120026,5,0,0,3,0,0,2,10,2,3,7
9,9,9,9,14,4,493.3464,6.120026,5,0,0,3,0,0,2,10,2,5,5
6,6,6,6,4,17,493.3464,7.920013,6.5,0,0,3,0,0,2,13,2,2,11
6,0,6,0,0,7,493.3464,7.920013,6.5,0,0,3,0,0,2,13,2,5.999998,7
18,6,18,6,7,8,493.3464,7.920013,6.5,0,0,3,0,0,2,13,2,11,2
7,16,7,16,3,7,493.3464,8.640015,6.5,0,0.6,4,0,1,3,14,3,4,9
11,16,11,16,11,2,493.3464,10.68002,7,0,1.8,6,0,3,5,17,4,0,14
7,8,7,8,0,16,493.3464,11.28003,7.5,0,0.6,4,0,1,3,20,8,8.999996,8.48
0,16,0,16,7,13,504.7423,6.119995,5,0,0,3,0,0,2,10,2,7,3
7,8,7,8,14,4,504.7423,6.719971,5.5,0,0,3,0,0,2,11,2,7,4
12,18,12,18,19,13,504.7423,7.319977,6,0,0,3,0,0,2,12,2,7,5
4,17,4,17,16,16,504.7423,7.920013,6.5,0,0,3,0,0,2,13,2,12,1
11,2,11,2,19,7,504.7423,7.920013,6.5,0,0,3,0,0,2,13,2,8,5
14,4,14,4,16,14,504.7423,8.040009,6,0,0.6,4,0,1,3,13,3,2,10
3,7,3,7,16,10,504.7423,10.43997,8,0,0.6,4,0,1,3,17,3,13,3
18,9,18,9,4,7,504.7423,11.04001,8,0,0,3,0,0,2,20,7,14,4
0,7,0,7,14,12,504.7423,12.23996,9.5,0,0.6,4,0,1,3,20,3,14,5
17,19,17,19,3,8,504.7423,15.11996,12.5,0,0,3,0,0,2,25,2,14,11
14,12,14,12,14,8,519.8622,2.52002,2,0,0,3,0,0,2,4,1,0,4
14,4,14,4,17,2,519.8622,3.119995,2.5,0,0,3,0,0,2,5,2,3,2
16,10,16,10,16,18,519.8622,6.360046,4,0,0,3,0,0,2,12,6,2,8.48
19,13,19,13,15,6,519.8622,6.720032,5.5,0,0,3,0,0,2,11,2,4,7
16,14,16,14,10,7,519.8622,9.23999,6.5,0,1.08,4,1,2,4,15,4,6,7
3,8,3,8,12,15,519.8622,9.720032,8,0,0,3,0,0,2,16,2,9,7
7,13,7,13,13,1,519.8622,11.64001,9,0,0.6,4,0,1,3,19,3,6,12
19,7,19,7,3,0,519.8622,13.92004,11.5,0,0,3,0,0,2,23,2,16,6.999997
4,7,4,7,12,18,519.8622,15,9.5,0,1.8,6,1,4,6,25,7,10,11
16,16,16,16,0,2,519.8622,19.56,15,0,1.2,5,0,2,4,32,4,16,14
16,18,16,18,15,19,539.4277,1.320007,1,0,0,3,0,0,2,2,2,1,1
15,6,15,6,17,10,539.4277,3.720032,3,0,0,3,0,0,2,6,2,2,4
12,18,12,18,17,15,539.4277,4.920044,4,0,0,3,0,0,2,8,2,5,3
10,7,10,7,0,7,539.4277,7.559998,5,0,1.2,5,0,2,4,12,3,9.999996,0
14,8,14,8,7,15,539.4277,8.52002,7,0,0,3,0,0,2,14,2,7,7
13,1,13,1,1,5,539.4277,9.720032,8,0,0,3,0,0,2,16,2,12,4
17,2,17,2,3,4,539.4277,9.720032,8,0,0,3,0,0,2,16,2,14,2
0,2,0,2,13,3,539.4277,10.44,7,0,1.56,5,1,3,5,17,4,13,1
3,0,3,0,2,19,539.4277,12.12006,10,0,0,3,0,0,2,20,2,1,19
12,15,12,15,4,2,539.4277,13.44,10.5,0,0.6,4,0,1,3,22,3,8,13
17,10,17,10,18,6,552.9925,3.120056,2.5,0,0,3,0,0,2,5,2,1,4
2,19,2,19,7,19,552.9925,3.120056,2.5,0,0,3,0,0,2,5,1,5,0
13,3,13,3,8,4,552.9925,3.720032,3,0,0,3,0,0,2,6,2,5,1
15,19,15,19,10,18,552.9925,3.720032,3,0,0,3,0,0,2,6,2,5,1
0,7,0,7,1,14,552.9925,4.920044,4,0,0,3,0,0,2,8,2,1,7
17,15,17,15,8,17,552.9925,6.720032,5.5,0,0,3,0,0,2,11,2,9,2
3,4,3,4,0,12,552.9925,6.720032,5.5,0,0,3,0,0,2,11,2,3,8
7,15,7,15,1,8,552.9925,7.920044,6.5,0,0,3,0,0,2,13,2,5.999998,7
4,2,4,2,13,15,552.9925,13.32001,11,0,0,3,0,0,2,22,2,9,13
1,5,1,5,17,10,552.9925,14.16003,10.5,0,1.2,5,0,2,4,23,4,16,5
10,18,10,18,1,16,567.2656,6.719971,5.5,0,0,3,0,0,2,11,2,8.999997,2
17,10,17,10,11,3,567.2656,7.919983,6.5,0,0,3,0,0,2,13,2,6,6.999999
8,17,8,17,1,9,567.2656,9.23999,7.5,0,0,3,0,0,2,17,5,6.999997,8
13,15,13,15,13,0,567.2656,9.840027,7.5,0,0.6,4,0,1,3,16,2,0,15
8,4,8,4,6,18,567.2656,10.44,8,0,0.6,4,0,1,3,17,3,2,14
1,8,1,8,12,1,567.2656,10.91998,9,0,0,3,0,0,2,18,2,11,6.999997
0,12,0,12,15,6,567.2656,12.71997,10.5,0,0,3,0,0,2,21,2,15,6
18,6,18,6,3,14,567.2656,13.91998,11.5,0,0,3,0,0,2,23,2,15,8
1,14,1,14,14,2,567.2656,15.84003,12.5,0,0.6,4,0,1,3,26,3,13,12
7,19,7,19,17,1,567.2656,20.52002,14,0,3,8,0,5,7,33,7,10,18
3,14,3,14,8,12,587.9005,4.320007,3.5,0,0,3,0,0,2,7,2,5,2
14,2,14,2,9,1,587.9005,5.159973,3,0,1.2,5,0,2,4,8,4,5,1
12,2,12,2,16,1,587.9005,5.279968,2.5,0,0.6,4,0,1,3,10,8,4.48,3
1,9,1,9,10,5,587.9005,7.919983,6.5,0,0,3,0,0,2,13,2,9,4
1,16,1,16,14,17,587.9005,8.519958,7,0,0,3,0,0,2,14,2,13,1
15,6,15,6,9,14,587.9005,9.23999,7,0,0.6,4,0,1,3,15,3,6,8
13,0,13,0,12,16,587.9005,10.32001,8.5,0,0,3,0,0,2,17,2,1,16
11,3,11,3,2,14,587.9005,12.12,10,0,0,3,0,0,2,20,2,8.999998,11
6,18,6,18,4,0,587.9005,12.83997,10,0,0.6,4,0,1,3,21,3,2,18
17,1,17,1,1,10,587.9005,15.12,12.5,0,0,3,0,0,2,25,2,16,9
9,1,9,1,15,1,603.1509,3.719971,3,0,0,3,0,0,2,6,1,6,0
16,1,16,1,19,5,603.1509,4.320007,3.5,0,0,3,0,0,2,7,2,3,4
14,17,14,17,10,13,603.1509,4.919983,4,0,0,3,0,0,2,8,2,4,4
8,12,8,12,0,7,603.1509,7.919983,6.5,0,0,3,0,0,2,13,2,7.999996,5
4,0,4,0,10,8,603.1509,8.52002,7,0,0,3,0,0,2,14,2,6,8
9,14,9,14,8,0,603.1509,9.119995,7.5,0,0,3,0,0,2,15,2,1,14
2,14,2,14,17,12,603.1509,10.32001,8.5,0,0,3,0,0,2,17,2,15,2
10,5,10,5,19,15,603.1509,12.35999,9.5,0,0.6,4,1,2,4,21,4,9,10
12,16,12,16,6,0,603.1509,14.03998,11,0,0.6,4,0,1,3,23,3,6,16
1,10,1,10,19,0,603.1509,21.35999,14,0,0.6,4,0,1,3,37,10,20,13.99999
15,1,15,1,15,4,624.6283,1.919983,1.5,0,0,3,0,0,2,3,1,0,3
10,13,10,13,5,11,624.6283,4.320007,3.5,0,0,3,0,0,2,7,2,5,2
10,8,10,8,5,4,624.6283,5.52002,4.5,0,0,3,0,0,2,9,2,5,4
0,7,0,7,10,7,624.6283,6.119995,5,0,0,3,0,0,2,10,1,10,0
8,1,8,1,17,3,624.6283,6.720032,5.5,0,0,3,0,0,2,11,2,9,2
19,15,19,15,11,19,624.6283,7.320007,6,0,0,3,0,0,2,12,2,8,4
19,5,19,5,11,12,624.6283,9.119995,7.5,0,0,3,0,0,2,15,2,8,7
17,12,17,12,8,7,624.6283,9.23999,7,0,0.6,4,0,1,3,15,3,9,5
6,0,6,0,0,15,624.6283,13.44,10.5,0,0.6,4,0,1,3,22,3,5.999998,15
19,0,19,0,1,4,624.6283,16.79999,11,0,1.8,6,1,4,6,28,6,20,4
15,3,15,3,13,1,641.5316,2.52002,2,0,0,3,0,0,2,4,2,2,2
5,5,5,5,8,7,641.5316,3.840027,2.5,0,0.6,4,0,1,3,6,3,3,2
5,11,5,11,4,17,641.5316,4.320007,3.5,0,0,3,0,0,2,7,2,1,6
11,12,11,12,14,18,641.5316,5.52002,4.5,0,0,3,0,0,2,9,2,3,6
17,3,17,3,14,9,641.5316,5.52002,4.5,0,0,3,0,0,2,9,2,3,6
8,7,8,7,15,4,641.5316,6.119995,5,0,0,3,0,0,2,10,2,7,3
1,4,1,4,3,16,641.5316,8.52002,7,0,0,3,0,0,2,14,2,2,12
0,15,0,15,5,4,641.5316,9.720032,8,0,0,3,0,0,2,16,2,5,11
11,19,11,19,14,4,641.5316,10.92004,9,0,0,3,0,0,2,18,2,3,15
10,8,10,8,19,19,641.5316,12.84003,10,0,0.6,4,0,1,3,21,3,9,11
4,17,4,17,4,18,654.4007,0.7200317,0.5,0,0,3,0,0,2,1,1,0,1
8,7,8,7,18,8,654.4007,6.720032,5.5,0,0,3,0,0,2,11,2,10,1
13,1,13,1,4,5,654.4007,7.919983,6.5,0,0,3,0,0,2,13,2,9,4
14,9,14,9,2,11,654.4007,8.52002,7,0,0,3,0,0,2,14,2,12,2
5,4,5,4,5,19,654.4007,9.119995,7.5,0,0,3,0,0,2,15,1,0,15
14,4,14,4,7,12,654.4007,9.359985,7.5,0,0,3,0,0,2,17,5,7,8.48
3,16,3,16,5,0,654.4007,10.91998,9,0,0,3,0,0,2,18,2,2,16
14,18,14,18,7,8,654.4007,11.03998,8.5,0,0.6,4,0,1,3,18,3,7,10
15,4,15,4,6,11,654.4007,11.15997,8,0,1.2,5,0,2,4,18,4,9,7
19,19,19,19,1,0,654.4007,25.08002,18.5,0,1.2,5,1,3,5,42,5,20,19
4,5,4,5,1,6,679.5859,2.52002,2,0,0,3,0,0,2,4,2,3,1
18,8,18,8,19,3,679.5859,3.719971,3,0,0,3,0,0,2,6,2,1,4.999999
7,12,7,12,1,9,679.5859,5.52002,4.5,0,0,3,0,0,2,9,2,5.999998,3
5,19,5,19,13,16,679.5859,6.719971,5.5,0,0,3,0,0,2,11,2,8,3
7,8,7,8,1,3,679.5859,6.719971,5.5,0,0,3,0,0,2,11,2,5.999998,4.999999
6,11,6,11,19,10,679.5859,9.959961,7,0,1.2,5,0,2,4,16,4,13,1
5,1,5,1,9,14,679.5859,10.32001,8.5,0,0,3,0,0,2,17,2,4,13
2,11,2,11,12,4,679.5859,11.03998,8.5,0,0.6,4,0,1,3,18,3,10,7
1,0,1,0,12,8,679.5859,11.52002,9.5,0,0,3,0,0,2,19,2,11,8
4,18,4,18,1,0,679.5859,12.71997,10.5,0,0,3,0,0,2,21,2,3,18
19,10,19,10,19,12,692.4232,1.320007,1,0,0,3,0,0,2,2,1,0,2
9,14,9,14,10,18,692.4232,3.119995,2.5,0,0,3,0,0,2,5,2,1,4
1,6,1,6,3,3,692.4232,3.119995,2.5,0,0,3,0,0,2,5,2,2,3
12,8,12,8,8,6,692.4232,3.720032,3,0,0,3,0,0,2,6,2,4,2
1,9,1,9,7,10,692.4232,4.320007,3.5,0,0,3,0,0,2,7,2,6,1
13,16,13,16,8,7,692.4232,8.640015,7,0,0,3,0,0,2,16,5,5,9
12,4,12,4,13,18,692.4232,9.840027,7.5,0,0.6,4,0,1,3,16,3,1,14
1,0,1,0,11,9,692.4232,11.52002,9.5,0,0,3,0,0,2,19,2,10,9
1,3,1,3,7,19,692.4232,14.04004,11,0,0.6,4,0,1,3,23,3,6,16
19,3,19,3,8,19,692.4232,17.16003,13.5,0,0.6,4,1,2,4,29,4,11,16
11,9,11,9,10,9,709.7258,0.7199707,0.5,0,0,3,0,0,2,1,1,1,0
8,7,8,7,8,9,709.7258,1.320007,1,0,0,3,0,0,2,2,1,0,2
19,12,19,12,14,9,709.7258,4.919983,4,0,0,3,0,0,2,8,2,5,3
8,6,8,6,10,12,709.7258,5.640015,4,0,0.6,4,0,1,3,9,3,2,6
3,3,3,3,14,3,709.7258,6.719971,5.5,0,0,3,0,0,2,11,1,11,0
13,18,13,18,10,9,709.7258,7.320007,6,0,0,3,0,0,2,12,2,3,9
6,10,6,10,9,0,709.7258,7.919983,6.5,0,0,3,0,0,2,13,2,3,9.999996
10,18,10,18,1,12,709.7258,9.839966,7.5,0,0.6,4,0,1,3,16,3,8.999997,6
7,19,7,19,3,3,709.7258,12.12,10,0,0,3,0,0,2,20,2,4,16
8,19,8,19,4,5,709.7258,12.35999,9,0,1.2,5,0,2,4,20,4,4,14
10,12,10,12,11,11,722.1864,1.320007,1,0,0,3,0,0,2,2,2,1,1
9,8,9,8,11,5,722.1864,3.119995,2.5,0,0,3,0,0,2,5,2,2,3
14,9,14,9,17,14,722.1864,4.919983,4,0,0,3,0,0,2,8,2,3,5
10,9,10,9,12,15,722.1864,4.919983,4,0,0,3,0,0,2,8,2,2,6
9,0,9,0,5,7,722.1864,6.960022,5.5,0,0,3,0,0,2,13,5,4,7.48
3,3,3,3,12,9,722.1864,9.119995,7.5,0,0,3,0,0,2,15,2,9,6
4,5,4,5,11,11,722.1864,10.79999,6.5,0.6,1.8,7,0,4,6,16,5,7,6
1,12,1,12,8,1,722.1864,10.91998,9,0,0,3,0,0,2,18,2,7,11
9,10,9,10,5,0,722.1864,11.28003,7,0,1.2,5,1,3,5,19,5,4,12
14,3,14,3,6,17,722.1864,13.32001,11,0,0,3,0,0,2,22,2,8,14
8,1,8,1,7,7,735.6212,4.320007,3.5,0,0,3,0,0,2,7,2,1,6
11,4,11,4,9,0,735.6212,4.440002,3,0.6,0,4,0,1,3,6,2,2,4
5,7,5,7,6,12,735.6212,4.440002,3,0.6,0,4,0,1,3,7,3,1,5
10,11,10,11,16,12,735.6212,5.039978,3.5,0,0.6,4,0,1,3,8,3,6,1
17,14,17,14,8,13,735.6212,6.119995,5,0,0,3,0,0,2,10,2,9,1
12,9,12,9,9,0,735.6212,8.039978,6,0.6,0,4,0,1,3,12,2,3,8.999996
6,17,6,17,8,7,735.6212,8.76001,6,0,1.2,5,1,2,5,13,5,2,10
5,0,5,0,14,4,735.6212,9.840027,6.5,0.6,0.72,5,2,3,6,18,7,9.48,4
11,11,11,11,3,1,735.6212,12.35999,9,0,1.2,5,0,2,4,20,4,7.999999,9.999997
12,15,12,15,4,2,735.6212,13.44,10.5,0,0.6,4,0,1,3,22,3,8,13
4,2,4,2,4,8,749.0563,3.720032,3,0,0,3,0,0,2,6,1,0,6
14,4,14,4,8,3,749.0563,4.320007,3.5,0,0,3,0,0,2,7,2,6,1
16,12,16,12,13,19,749.0563,6.119995,5,0,0,3,0,0,2,10,2,3,7
3,1,3,1,4,9,749.0563,6.23999,4.5,0,0.6,4,0,1,3,10,3,1,8
6,12,6,12,14,14,749.0563,6.840027,5,0,0.6,4,0,1,3,11,3,8,2
9,0,9,0,12,12,749.0563,9.119995,7.5,0,0,3,0,0,2,15,2,3,12
8,7,8,7,16,16,749.0563,10.32001,8.5,0,0,3,0,0,2,17,2,8,9
8,0,8,0,7,14,749.0563,10.44,7.5,0,0,3,0,0,2,19,7,3,14
7,6,7,6,14,14,749.0563,10.56,7.5,0.6,0.6,5,0,2,4,16,3,7,8
8,13,8,13,16,3,749.0563,12.35999,9,0,1.2,5,0,2,4,20,4,8,9.999999
16,3,16,3,16,5,761.4413,1.320007,1,0,0,3,0,0,2,2,1,0,2
12,12,12,12,17,8,761.4413,5.52002,4.5,0,0,3,0,0,2,9,2,5,4
7,14,7,14,15,17,761.4413,7.440002,5.5,0,0.6,4,0,1,3,12,3,8,3
4,9,4,9,11,15,761.4413,7.920044,6.5,0,0,3,0,0,2,13,2,7,6
13,19,13,19,8,6,761.4413,11.16003,9,0,0,3,0,0,2,20,5,5,13.48
14,14,14,14,11,1,761.4413,11.16003,8,0,1.2,5,0,2,4,18,4,3,13
8,2,8,2,13,16,761.4413,12.24005,9.5,0,0.6,4,0,1,3,20,3,5,14
14,15,14,15,17,5,761.4413,12.96002,6.5,0,3.12,8,1,6,8,21,8,5,10
5,8,5,8,19,4,761.4413,14.76001,9,0,2.16,6,1,4,6,24,6,16,4
16,16,16,16,9,3,761.4413,17.88,10,0,3.6,9,2,8,10,30,10,7,15
8,6,8,6,10,7,779.4412,1.920044,1.5,0,0,3,0,0,2,3,2,2,1
11,1,11,1,9,2,779.4412,1.920044,1.5,0,0,3,0,0,2,3,2,2,1
9,3,9,3,4,5,779.4412,4.320007,3.5,0,0,3,0,0,2,7,2,5,2
13,16,13,16,17,10,779.4412,6.840027,5,0,0.6,4,0,1,3,11,3,4,6
16,3,16,3,17,14,779.4412,7.320007,6,0,0,3,0,0,2,12,2,1,11
17,5,17,5,9,8,779.4412,7.440002,5.5,0,0.6,4,0,1,3,12,3,8,3
17,8,17,8,11,15,779.4412,7.920044,6.5,0,0,3,0,0,2,13,2,6,7
11,15,11,15,17,6,779.4412,9.119995,7.5,0,0,3,0,0,2,15,2,6,9
19,4,19,4,0,2,779.4412,15.48004,10.5,0,1.2,5,1,3,5,26,5,21,2
15,17,15,17,0,4,779.4412,16.92004,14,0,0,3,0,0,2,28,2,15,13
9,3,9,3,11,2,796.465,1.919983,1.5,0,0,3,0,0,2,3,2,2,1
17,10,17,10,18,8,796.465,1.919983,1.5,0,0,3,0,0,2,3,2,1,2
17,14,17,14,14,17,796.465,3.719971,3,0,0,3,0,0,2,6,2,3,3
4,5,4,5,1,0,796.465,4.919983,4,0,0,3,0,0,2,8,2,3,4.999999
11,15,11,15,12,7,796.465,5.519958,4.5,0,0,3,0,0,2,9,2,1,8
10,7,10,7,6,11,796.465,5.639954,4,0,0.6,4,0,1,3,9,3,4,4
0,4,0,4,5,14,796.465,9.119995,7.5,0,0,3,0,0,2,15,2,5,10
9,8,9,8,1,15,796.465,9.119995,7.5,0,0,3,0,0,2,15,2,7.999997,7
17,6,17,6,7,0,796.465,9.719971,8,0,0,3,0,0,2,16,2,10,5.999998
0,2,0,2,6,19,796.465,15.35999,11.5,0,1.2,5,0,2,4,25,4,6,17
1,15,1,15,1,10,811.9625,3.119995,2.5,0,0,3,0,0,2,5,1,0,5
5,11,5,11,0,14,811.9625,4.919983,4,0,0,3,0,0,2,8,2,4.999999,3
7,0,7,0,3,4,811.9625,4.919983,4,0,0,3,0,0,2,8,2,4,4
11,2,11,2,5,4,811.9625,4.919983,4,0,0,3,0,0,2,8,2,6,2
5,14,5,14,11,18,811.9625,6.119995,5,0,0,3,0,0,2,10,2,6,4
12,7,12,7,6,13,811.9625,7.320007,6,0,0,3,0,0,2,12,2,6,6
1,0,1,0,12,8,811.9625,11.52002,9.5,0,0,3,0,0,2,19,2,11,8
14,17,14,17,18,0,811.9625,12.71997,10.5,0,0,3,0,0,2,21,2,4,17
6,19,6,19,14,0,811.9625,16.32001,13.5,0,0,3,0,0,2,27,2,8,19
18,8,18,8,0,17,811.9625,16.32001,13.5,0,0,3,0,0,2,27,2,18,9
0,14,0,14,1,15,828.3713,1.320007,1,0,0,3,0,0,2,2,2,1,1
0,17,0,17,1,16,828.3713,1.320007,1,0,0,3,0,0,2,2,2,1,1
5,4,5,4,5,1,828.3713,1.919983,1.5,0,0,3,0,0,2,3,1,0,3
18,0,18,0,14,2,828.3713,3.719971,3,0,0,3,0,0,2,6,2,4,2
6,13,6,13,8,17,828.3713,3.719971,3,0,0,3,0,0,2,6,2,2,4
12,8,12,8,14,15,828.3713,5.52002,4.5,0,0,3,0,0,2,9,2,2,7
3,4,3,4,10,7,828.3713,6.839966,5,0,0.6,4,0,1,3,11,3,7,3
1,10,1,10,12,5,828.3713,9.719971,8,0,0,3,0,0,2,16,2,11,5
14,0,14,0,9,13,828.3713,10.91998,9,0,0,3,0,0,2,18,2,5,13
11,18,11,18,0,6,828.3713,13.91998,11.5,0,0,3,0,0,2,23,2,11,12
1,16,1,16,1,15,842.2972,1.440002,0.5,0.6,0,4,0,1,3,2,2,0,1
9,13,9,13,10,7,842.2972,5.040039,3.5,0,0.6,4,0,1,3,8,3,1,6
10,7,10,7,3,9,842.2972,5.52002,4.5,0,0,3,0,0,2,9,2,6.999999,2
8,17,8,17,2,10,842.2972,7.919983,6.5,0,0,3,0,0,2,13,2,5.999998,7
14,15,14,15,4,18,842.2972,7.919983,6.5,0,0,3,0,0,2,13,2,10,3
14,2,14,2,1,0,842.2972,9.119995,7.5,0,0,3,0,0,2,15,2,13,2
12,5,12,5,15,19,842.2972,10.32001,8.5,0,0,3,0,0,2,17,2,3,14
1,15,1,15,10,2,842.2972,13.32001,11,0,0,3,0,0,2,22,2,9,13
0,6,0,6,18,10,842.2972,13.32001,11,0,0,3,0,0,2,22,2,18,4
5,1,5,1,18,10,842.2972,15.47998,11,0.6,1.2,6,0,3,5,24,4,13,9
2,10,2,10,5,7,857.7831,3.719971,3,0,0,3,0,0,2,6,2,3,3
19,10,19,10,13,10,857.7831,4.440002,3,0,0.6,4,0,1,3,7,2,6,0
3,9,3,9,9,5,857.7831,6.119995,5,0,0,3,0,0,2,10,2,6,4
1,0,1,0,3,10,857.7831,7.319946,6,0,0,3,0,0,2,12,2,2,10
10,7,10,7,14,13,857.7831,7.559998,5,0.6,0.6,5,0,2,4,12,4,4,6
18,10,18,10,9,13,857.7831,8.759949,6,0,1.2,5,0,2,4,14,4,9,3
10,2,10,2,19,9,857.7831,9.719971,8,0,0,3,0,0,2,16,2,9,7
4,18,4,18,18,11,857.7831,12.71997,10.5,0,0,3,0,0,2,21,2,14,7
1,15,1,15,18,10,857.7831,14.75995,11,0,1.2,5,0,2,4,24,4,17,5
15,19,15,19,1,1,857.7831,19.31995,16,0,0,3,0,0,2,32,2,14,18
3,10,3,10,8,10,877.2262,3.119995,2.5,0,0,3,0,0,2,5,1,5,0
14,13,14,13,14,7,877.2262,3.719971,3,0,0,3,0,0,2,6,1,0,6
13,9,13,9,14,3,877.2262,4.319946,3.5,0,0,3,0,0,2,7,2,1,5.999999
9,13,9,13,9,1,877.2262,8.039978,6,0,0.6,4,0,1,3,13,2,0,12
9,5,9,5,6,13,877.2262,8.159973,5.5,0,0,3,0,0,2,15,7,5,8.48
18,11,18,11,8,12,877.2262,8.159973,5.5,0,1.2,5,0,2,4,13,4,10,1
1,1,1,1,17,1,877.2262,9.719971,8,0,0,3,0,0,2,16,1,16,0
5,7,5,7,19,7,877.2262,10.56,7,0,0.6,4,1,2,4,18,4,14,2
19,9,19,9,3,4,877.2262,12.71997,10.5,0,0,3,0,0,2,21,2,16,5
18,10,18,10,0,13,877.2262,16.19995,10.5,0,1.8,6,1,4,6,27,6,20,3
14,3,14,3,14,4,893.5525,0.7200317,0.5,0,0,3,0,0,2,1,1,0,1
9,1,9,1,2,3,893.5525,5.52002,4.5,0,0,3,0,0,2,9,2,6.999998,2
14,7,14,7,19,4,893.5525,5.640015,4,0,0.6,4,0,1,3,9,3,5,3
17,1,17,1,17,11,893.5525,6.119995,5,0,0,3,0,0,2,10,1,0,10
8,12,8,12,7,2,893.5525,6.720032,5.5,0,0,3,0,0,2,11,2,1,9.999998
8,10,8,10,16,16,893.5525,9.240051,7,0,0.6,4,0,1,3,15,3,8,6
6,14,6,14,0,4,893.5525,11.04004,8,0,0,3,0,0,2,20,7,5.999998,12
19,7,19,7,4,13,893.5525,12.72003,10.5,0,0,3,0,0,2,21,2,15,6
3,4,3,4,15,14,893.5525,13.32001,11,0,0,3,0,0,2,22,2,12,10
0,13,0,13,17,4,893.5525,16.44,13,0,0.6,4,0,1,3,27,3,17,9
14,3,14,3,12,2,910.1039,1.920044,1.5,0,0,3,0,0,2,3,2,2,1
19,4,19,4,18,8,910.1039,3.119995,2.5,0,0,3,0,0,2,5,2,1,4
15,14,15,14,11,16,910.1039,3.720032,3,0,0,3,0,0,2,6,2,4,2
17,11,17,11,12,5,910.1039,6.840027,5.5,0,0,3,0,0,2,13,5,5,6
0,4,0,4,3,12,910.1039,7.440002,5.5,0,0.6,4,0,1,3,12,3,3,8
4,13,4,13,6,1,910.1039,8.52002,7,0,0,3,0,0,2,14,2,2,12
2,3,2,3,2,17,910.1039,8.52002,7,0,0,3,0,0,2,14,1,0,14
7,2,7,2,9,14,910.1039,8.52002,7,0,0,3,0,0,2,14,2,2,12
17,4,17,4,8,10,910.1039,9.840027,7.5,0,0.6,4,0,1,3,16,3,9,6
16,16,16,16,5,2,910.1039,15.84003,12.5,0,0.6,4,0,1,3,26,3,11,14
11,16,11,16,10,15,925.9475,1.320007,1,0,0,3,0,0,2,2,2,1,1
