StartX, StartZ, PickUpX, PickUpZ, DropDownX, DropDownZ, StartTime, ActualTime, AssumptionTime, WaitForGoalTime, JammingTime, MainStateChangeCount, RedirectStateChangeCount, JamStateChangeCount, PathChangeCount, PathUpdateCount, PathTurnCount, TotalDistanceX, TotalDistanceZ
12,3,12,3,15,11,812.5187,6.719971,5.5,0,0,3,0,0,2,11,2,3,8
0,7,0,7,6,17,812.5187,9.719971,8,0,0,3,0,0,2,16,2,6,10
18,17,18,17,6,4,812.5187,15.12,12.5,0,0,3,0,0,2,25,2,12,13
19,19,19,19,7,1,812.5187,18.12,15,0,0,3,0,0,2,30,2,12,18
15,11,15,11,17,10,830.7189,1.919983,1.5,0,0,3,0,0,2,3,2,2,1
8,10,8,10,13,5,830.7189,6.119995,5,0,0,3,0,0,2,10,2,5,5
6,17,6,17,16,15,830.7189,7.320007,6,0,0,3,0,0,2,12,2,10,2
7,1,7,1,4,11,830.7189,7.919983,6.5,0,0,3,0,0,2,13,2,3,10
6,4,6,4,14,10,830.7189,8.52002,7,0,0,3,0,0,2,14,2,8,6
14,10,14,10,9,13,839.3748,4.919983,4,0,0,3,0,0,2,8,2,5,3
17,10,17,10,15,3,839.3748,5.519958,4.5,0,0,3,0,0,2,9,2,2,6.999999
4,11,4,11,8,7,839.3748,5.639954,4,0.6,0,4,0,1,3,9,3,4,4
16,15,16,15,16,3,839.3748,7.319946,6,0,0,3,0,0,2,12,1,0,12
13,5,13,5,1,7,839.3748,11.75995,7,0,0.6,4,1,1,4,20,9,14,4
9,13,9,13,12,10,851.242,3.719971,3,0,0,3,0,0,2,6,2,3,3
8,7,8,7,13,10,851.242,4.919983,4,0,0,3,0,0,2,8,2,5,3
15,3,15,3,17,10,851.242,6.23999,4.5,0,0.6,4,0,1,3,10,3,2,7
1,7,1,7,15,2,851.242,11.51996,9.5,0,0,3,0,0,2,19,2,14,4.999999
16,3,16,3,5,18,851.242,15.71997,13,0,0,3,0,0,2,26,2,11,15
12,10,12,10,10,12,867.0797,2.52002,2,0,0,3,0,0,2,4,2,2,2
5,18,5,18,6,12,867.0797,4.320007,3.5,0,0,3,0,0,2,7,2,1,6
13,10,13,10,12,18,867.0797,5.52002,4.5,0,0,3,0,0,2,9,2,1,8
17,10,17,10,3,6,867.0797,10.91998,9,0,0,3,0,0,2,18,2,14,4
15,2,15,2,8,15,867.0797,12.12,10,0,0,3,0,0,2,20,2,7,13
8,15,8,15,2,16,879.3593,4.320007,3.5,0,0,3,0,0,2,7,2,5.999998,1
6,12,6,12,19,12,879.3593,9.359985,6.5,0,1.2,5,0,2,4,15,3,13,0
3,6,3,6,16,9,879.3593,10.44,8,0,0.6,4,0,1,3,17,3,13,3
10,12,10,12,0,6,879.3593,11.04004,8,0,0,3,0,0,2,20,7,9.999996,8
12,18,12,18,4,5,879.3593,13.44,10.5,0,0.6,4,0,1,3,22,3,8,13
0,6,0,6,6,7,892.8829,4.320007,3.5,0,0,3,0,0,2,7,2,6,1
16,9,16,9,11,5,892.8829,6.23999,4.5,0.6,0,4,0,1,3,10,3,5,4
2,16,2,16,12,19,892.8829,7.920044,6.5,0,0,3,0,0,2,13,2,10,3
19,12,19,12,13,19,892.8829,7.920044,6.5,0,0,3,0,0,2,13,2,6,7
4,5,4,5,18,17,892.8829,17.16003,13,0,0,3,0,0,2,30,7,14.48,14
13,19,13,19,11,15,910.2009,4.440002,3,0,0.6,4,0,1,3,7,3,2,4
12,19,12,19,16,10,910.2009,7.919983,6.5,0,0,3,0,0,2,13,2,4,9
18,17,18,17,3,16,910.2009,9.719971,8,0,0,3,0,0,2,16,2,15,1
11,5,11,5,17,19,910.2009,12.12,10,0,0,3,0,0,2,20,2,6,14
6,7,6,7,18,18,910.2009,13.91998,11.5,0,0,3,0,0,2,23,2,12,11
16,10,16,10,15,11,924.1929,1.320007,1,0,0,3,0,0,2,2,2,1,1
3,16,3,16,7,17,924.1929,3.119995,2.5,0,0,3,0,0,2,5,2,4,1
18,18,18,18,14,6,924.1929,9.720032,8,0,0,3,0,0,2,16,2,4,12
17,19,17,19,12,7,924.1929,10.32001,8.5,0,0,3,0,0,2,17,2,5,12
11,15,11,15,0,5,924.1929,12.72003,10.5,0,0,3,0,0,2,21,2,11,10
12,7,12,7,9,16,937.0621,7.320007,6,0,0,3,0,0,2,12,2,3,9
15,11,15,11,11,2,937.0621,7.919983,6.5,0,0,3,0,0,2,13,2,4,8.999998
14,6,14,6,0,6,937.0621,8.519958,7,0,0,3,0,0,2,14,1,14,0
7,17,7,17,19,8,937.0621,12.71997,10.5,0,0,3,0,0,2,21,2,12,9
0,5,0,5,8,18,937.0621,13.44,10.5,0,0.6,4,0,1,3,22,3,8,13
9,16,9,16,16,14,950.6241,5.519958,4.5,0,0,3,0,0,2,9,2,7,2
11,2,11,2,2,1,950.6241,6.119995,5,0,0,3,0,0,2,10,2,8.999998,1
0,6,0,6,10,7,950.6241,6.719971,5.5,0,0,3,0,0,2,11,2,10,1
8,18,8,18,3,0,950.6241,13.91998,11.5,0,0,3,0,0,2,23,2,4.999999,18
19,8,19,8,1,18,950.6241,16.91998,14,0,0,3,0,0,2,28,2,18,10
2,1,2,1,9,3,967.6422,5.52002,4.5,0,0,3,0,0,2,9,2,7,2
3,0,3,0,17,3,967.6422,10.32001,8.5,0,0,3,0,0,2,17,2,14,3
10,7,10,7,16,17,967.6422,11.03998,8,0,0,3,0,0,2,20,7,8,10
1,18,1,18,8,4,967.6422,12.72003,10.5,0,0,3,0,0,2,21,2,7,14
16,14,16,14,5,3,967.6422,16.79999,11,0,1.8,6,1,4,6,28,6,13,11
16,17,16,17,19,13,984.5618,4.320007,3.5,0,0,3,0,0,2,7,2,3,4
9,4,9,4,2,1,984.5618,6.119995,5,0,0,3,0,0,2,10,2,6.999998,3
5,3,5,3,3,16,984.5618,9.119995,7.5,0,0,3,0,0,2,15,2,2,13
8,4,8,4,5,19,984.5618,10.92004,9,0,0,3,0,0,2,18,2,3,15
17,3,17,3,5,15,984.5618,14.52002,12,0,0,3,0,0,2,24,2,12,12
2,1,2,1,0,2,999.2393,1.919983,1.5,0,0,3,0,0,2,3,2,2,1
5,15,5,15,8,6,999.2393,7.320007,6,0,0,3,0,0,2,12,2,3,9
5,19,5,19,1,7,999.2393,9.720032,8,0,0,3,0,0,2,16,2,4,12
19,13,19,13,4,10,999.2393,10.91998,9,0,0,3,0,0,2,18,2,15,3
3,16,3,16,11,6,999.2393,12.96002,9,0,0.6,4,1,2,4,22,5,8,12
8,6,8,6,16,2,1012.3,7.320007,6,0,0,3,0,0,2,12,2,8,4
4,10,4,10,11,2,1012.3,9.119995,7.5,0,0,3,0,0,2,15,2,7,7.999998
11,6,11,6,1,13,1012.3,10.32001,8.5,0,0,3,0,0,2,17,2,9.999997,7
1,7,1,7,16,2,1012.3,14.27997,10,0,1.8,6,0,3,5,23,5,15,4.999999
0,2,0,2,17,11,1012.3,16.44,13,0,0.6,4,0,1,3,27,3,17,9
16,1,16,1,15,1,1028.836,0.7199707,0.5,0,0,3,0,0,2,1,1,1,0
11,3,11,3,16,3,1028.836,3.119995,2.5,0,0,3,0,0,2,5,1,5,0
1,13,1,13,4,15,1028.836,3.119995,2.5,0,0,3,0,0,2,5,2,3,2
16,2,16,2,19,9,1028.836,6.119995,5,0,0,3,0,0,2,10,2,3,7
17,11,17,11,16,1,1028.836,6.719971,5.5,0,0,3,0,0,2,11,2,1,9.999997
4,15,4,15,4,13,1035.69,1.320068,1,0,0,3,0,0,2,2,1,0,2
16,3,16,3,11,4,1035.69,3.719971,3,0,0,3,0,0,2,6,2,5,1
19,9,19,9,11,9,1035.69,4.920044,4,0,0,3,0,0,2,8,1,8,0
16,1,16,1,16,19,1035.69,10.92004,9,0,0,3,0,0,2,18,1,0,18
15,1,15,1,9,15,1035.69,12.83997,10,0,0.6,4,0,1,3,21,3,6,14
11,4,11,4,10,5,1048.634,1.319946,1,0,0,3,0,0,2,2,2,1,1
4,13,4,13,1,9,1048.634,4.319946,3.5,0,0,3,0,0,2,7,2,3,4
11,9,11,9,13,2,1048.634,5.519897,4.5,0,0,3,0,0,2,9,2,2,6.999998
9,15,9,15,17,12,1048.634,6.719971,5.5,0,0,3,0,0,2,11,2,8,3
16,19,16,19,12,7,1048.634,9.719971,8,0,0,3,0,0,2,16,2,4,12
17,12,17,12,16,16,1058.506,3.119995,2.5,0,0,3,0,0,2,5,2,1,4
10,5,10,5,16,10,1058.506,6.719971,5.5,0,0,3,0,0,2,11,2,6,5
1,9,1,9,8,15,1058.506,7.919922,6.5,0,0,3,0,0,2,13,2,7,6
13,2,13,2,14,15,1058.506,9.959961,7,0,1.2,5,0,2,4,16,4,1,13
12,7,12,7,19,18,1058.506,10.91992,9,0,0,3,0,0,2,18,2,7,11
16,10,16,10,12,5,1069.503,5.52002,4.5,0,0,3,0,0,2,9,2,4,5
16,16,16,16,14,7,1069.503,6.720093,5.5,0,0,3,0,0,2,11,2,2,9
8,15,8,15,9,3,1069.503,7.920044,6.5,0,0,3,0,0,2,13,2,1,12
14,15,14,15,5,5,1069.503,12.24011,9.5,0,0.6,4,0,1,3,20,3,9,10
19,18,19,18,11,7,1069.503,12.24011,9.5,0,0.6,4,0,1,3,20,3,8,11
12,4,12,4,16,3,1081.903,3.119995,2.5,0,0,3,0,0,2,5,2,4,1
14,6,14,6,9,8,1081.903,4.319946,3.5,0,0,3,0,0,2,7,2,5,2
11,7,11,7,19,10,1081.903,7.439941,5.5,0,0.6,4,0,1,3,12,3,8,3
5,5,5,5,13,15,1081.903,10.91992,9,0,0,3,0,0,2,18,2,8,10
9,3,9,3,18,18,1081.903,15.23999,12,0,0.6,4,0,1,3,25,3,9,15
13,15,13,15,14,2,1097.261,8.52002,7,0,0,3,0,0,2,14,2,1,13
9,8,9,8,14,17,1097.261,8.52002,7,0,0,3,0,0,2,14,2,5,9
18,18,18,18,0,17,1097.261,11.52002,9.5,0,0,3,0,0,2,19,2,18,1
19,10,19,10,0,16,1097.261,15.12,12.5,0,0,3,0,0,2,25,2,19,6
16,4,16,4,1,13,1097.261,15.23999,12,0,0.6,4,0,1,3,25,3,15,9
14,17,14,17,10,19,1112.601,3.719971,3,0,0,3,0,0,2,6,2,4,2
0,16,0,16,1,10,1112.601,4.319946,3.5,0,0,3,0,0,2,7,2,1,6
14,2,14,2,4,7,1112.601,9.119995,7.5,0,0,3,0,0,2,15,2,10,5
1,13,1,13,5,1,1112.601,9.719971,8,0,0,3,0,0,2,16,2,4,12
0,17,0,17,16,6,1112.601,17.04004,13.5,0,0.6,4,0,1,3,28,3,16,11
5,1,5,1,6,10,1129.786,6.119995,5,0,0,3,0,0,2,10,2,1,9
4,7,4,7,12,11,1129.786,7.319946,6,0,0,3,0,0,2,12,2,8,4
1,10,1,10,6,1,1129.786,8.519897,7,0,0,3,0,0,2,14,2,5,8.999997
10,19,10,19,0,7,1129.786,13.31995,11,0,0,3,0,0,2,22,2,9.999996,12
16,6,16,6,1,18,1129.786,16.31995,13.5,0,0,3,0,0,2,27,2,15,12
12,11,12,11,10,15,1146.191,3.719971,3,0,0,3,0,0,2,6,2,2,4
0,7,0,7,12,15,1146.191,12.12,10,0,0,3,0,0,2,20,2,12,8
6,10,6,10,19,18,1146.191,12.71997,10.5,0,0,3,0,0,2,21,2,13,8
6,1,6,1,13,18,1146.191,14.52002,12,0,0,3,0,0,2,24,2,7,17
1,18,1,18,15,2,1146.191,18.12,15,0,0,3,0,0,2,30,2,14,16
12,15,12,15,9,16,1164.436,2.52002,2,0,0,3,0,0,2,4,2,3,1
13,18,13,18,16,2,1164.436,11.52002,9.5,0,0,3,0,0,2,19,2,3,16
15,2,15,2,5,13,1164.436,12.71997,10.5,0,0,3,0,0,2,21,2,10,11
19,18,19,18,10,4,1164.436,13.92004,11.5,0,0,3,0,0,2,23,2,9,14
10,15,10,15,1,1,1164.436,13.92004,11.5,0,0,3,0,0,2,23,2,8.999997,14
1,1,1,1,5,3,1178.51,3.719971,3,0,0,3,0,0,2,6,2,4,2
9,16,9,16,11,10,1178.51,4.919922,4,0,0,3,0,0,2,8,2,2,6
5,13,5,13,14,13,1178.51,6.23999,4.5,0,0.6,4,0,1,3,10,2,9,0
10,4,10,4,1,7,1178.51,7.319946,6,0,0,3,0,0,2,12,2,8.999997,3
16,2,16,2,4,17,1178.51,16.31995,13.5,0,0,3,0,0,2,27,2,12,15
1,7,1,7,5,12,1194.933,5.52002,4.5,0,0,3,0,0,2,9,2,4,5
11,10,11,10,17,1,1194.933,9.840088,7.5,0,0.6,4,0,1,3,16,3,6,8.999997
4,17,4,17,3,1,1194.933,10.32007,8.5,0,0,3,0,0,2,17,2,1,16
5,3,5,3,14,10,1194.933,11.04004,8,0,0,3,0,0,2,20,7,11,7
14,13,14,13,2,2,1194.933,14.64001,11.5,0,0.6,4,0,1,3,24,3,12,11
2,2,2,2,0,1,1209.674,1.920044,1.5,0,0,3,0,0,2,3,2,2,1
14,10,14,10,15,14,1209.674,3.119995,2.5,0,0,3,0,0,2,5,2,1,4
5,12,5,12,6,6,1209.674,4.320068,3.5,0,0,3,0,0,2,7,2,1,6
3,1,3,1,18,3,1209.674,10.32007,8.5,0,0,3,0,0,2,17,2,15,2
17,1,17,1,0,9,1209.674,15.12,12.5,0,0,3,0,0,2,25,2,17,8
18,3,18,3,14,5,1224.911,3.719971,3,0,0,3,0,0,2,6,2,4,2
6,6,6,6,0,0,1224.911,7.320068,6,0,0,3,0,0,2,12,2,5.999998,5.999998
0,9,0,9,19,9,1224.911,11.52002,9.5,0,0,3,0,0,2,19,1,19,0
0,1,0,1,7,12,1224.911,11.64001,9,0,0.6,4,0,1,3,19,3,7,11
15,14,15,14,4,3,1224.911,13.32007,11,0,0,3,0,0,2,22,2,11,11
14,5,14,5,13,0,1238.384,3.719971,3,0,0,3,0,0,2,6,2,1,4.999999
19,9,19,9,14,15,1238.384,6.719971,5.5,0,0,3,0,0,2,11,2,5,6
7,12,7,12,15,19,1238.384,9.839966,7.5,0,0.6,4,0,1,3,16,3,8,7
4,3,4,3,18,0,1238.384,11.03992,8.5,0,0.6,4,0,1,3,18,3,14,3
0,0,0,0,17,1,1238.384,12.35999,9,0,1.2,5,0,2,4,20,4,17,1
13,1,13,1,9,2,1250.852,3.119995,2.5,0,0,3,0,0,2,5,2,4,1
18,0,18,0,16,4,1250.852,3.719971,3,0,0,3,0,0,2,6,2,2,4
17,1,17,1,14,5,1250.852,4.319946,3.5,0,0,3,0,0,2,7,2,3,4
14,15,14,15,1,6,1250.852,13.31995,11,0,0,3,0,0,2,22,2,13,9
15,19,15,19,7,4,1250.852,13.92004,11.5,0,0,3,0,0,2,23,2,8,15
9,2,9,2,5,1,1264.88,3.119995,2.5,0,0,3,0,0,2,5,2,4,1
14,5,14,5,9,3,1264.88,4.319946,3.5,0,0,3,0,0,2,7,2,5,2
1,6,1,6,6,8,1264.88,4.319946,3.5,0,0,3,0,0,2,7,2,5,2
16,4,16,4,19,13,1264.88,7.319946,6,0,0,3,0,0,2,12,2,3,9
7,4,7,4,9,14,1264.88,7.319946,6,0,0,3,0,0,2,12,2,2,10
6,8,6,8,6,8,1272.34,0,0,0,0,3,0,0,2,0,0,0,0
19,13,19,13,7,11,1272.34,8.52002,7,0,0,3,0,0,2,14,2,12,2
9,14,9,14,4,4,1272.34,9.119995,7.5,0,0,3,0,0,2,15,2,5,10
9,3,9,3,12,15,1272.34,9.839966,7.5,0,0.6,4,0,1,3,16,3,3,12
5,1,5,1,10,17,1272.34,12.71997,10.5,0,0,3,0,0,2,21,2,5,16
12,15,12,15,11,15,1285.164,0.7200928,0.5,0,0,3,0,0,2,1,1,1,0
10,17,10,17,16,18,1285.164,4.320068,3.5,0,0,3,0,0,2,7,2,6,1
6,8,6,8,13,6,1285.164,5.52002,4.5,0,0,3,0,0,2,9,2,7,2
7,11,7,11,1,18,1285.164,7.920044,6.5,0,0,3,0,0,2,13,2,5.999998,7
4,4,4,4,1,17,1285.164,9.720093,8,0,0,3,0,0,2,16,2,3,13
16,18,16,18,13,13,1295.019,4.919922,4,0,0,3,0,0,2,8,2,3,5
13,6,13,6,5,4,1295.019,6.119995,5,0,0,3,0,0,2,10,2,8,2
11,15,11,15,9,6,1295.019,6.719971,5.5,0,0,3,0,0,2,11,2,2,9
1,18,1,18,0,5,1295.019,9.23999,7,0,0.6,4,0,1,3,15,3,1,13
1,17,1,17,7,0,1295.019,13.91992,11.5,0,0,3,0,0,2,23,2,6,17
0,5,0,5,1,6,1309.046,1.320068,1,0,0,3,0,0,2,2,2,1,1
13,13,13,13,9,13,1309.046,2.52002,2,0,0,3,0,0,2,4,1,4,0
5,4,5,4,8,12,1309.046,6.720093,5.5,0,0,3,0,0,2,11,2,3,8
9,6,9,6,3,4,1309.046,7.080078,4,0,0.6,4,0,1,3,13,7,6.479999,4
7,0,7,0,16,17,1309.046,15.72009,13,0,0,3,0,0,2,26,2,9,17
8,12,8,12,9,17,1324.893,5.159912,3,0,1.2,5,0,2,4,8,4,1,5
16,17,16,17,15,9,1324.893,5.519897,4.5,0,0,3,0,0,2,9,2,1,8
9,13,9,13,15,5,1324.893,8.519897,7,0,0,3,0,0,2,14,2,6,8
1,6,1,6,14,4,1324.893,9.119995,7.5,0,0,3,0,0,2,15,2,13,2
3,4,3,4,6,19,1324.893,10.91992,9,0,0,3,0,0,2,18,2,3,15
15,5,15,5,15,5,1335.941,0,0,0,0,3,0,0,2,0,0,0,0
6,19,6,19,8,13,1335.941,4.920044,4,0,0,3,0,0,2,8,2,2,6
15,9,15,9,17,1,1335.941,6.840088,5,0,0.6,4,0,1,3,11,3,2,7.999997
14,4,14,4,12,19,1335.941,10.32007,8.5,0,0,3,0,0,2,17,2,2,15
9,17,9,17,4,4,1335.941,10.92004,9,0,0,3,0,0,2,18,2,5,13
8,13,8,13,5,2,1346.98,8.52002,7,0,0,3,0,0,2,14,2,3,11
4,4,4,4,18,5,1346.98,9.119995,7.5,0,0,3,0,0,2,15,2,14,1
16,5,16,5,4,13,1346.98,12.12,10,0,0,3,0,0,2,20,2,12,8
12,19,12,19,2,6,1346.98,13.92004,11.5,0,0,3,0,0,2,23,2,9.999998,13
17,1,17,1,4,16,1346.98,16.92004,14,0,0,3,0,0,2,28,2,13,15
4,13,4,13,5,13,1364.001,0.7199707,0.5,0,0,3,0,0,2,1,1,1,0
4,16,4,16,9,7,1364.001,8.519897,7,0,0,3,0,0,2,14,2,5,9
18,5,18,5,15,16,1364.001,8.519897,7,0,0,3,0,0,2,14,2,3,11
2,6,2,6,13,2,1364.001,9.119995,7.5,0,0,3,0,0,2,15,2,11,4
5,2,5,2,11,18,1364.001,13.31995,11,0,0,3,0,0,2,22,2,6,16
15,16,15,16,9,14,1377.428,4.920044,4,0,0,3,0,0,2,8,2,6,2
13,2,13,2,11,12,1377.428,7.320068,6,0,0,3,0,0,2,12,2,2,10
9,7,9,7,2,0,1377.428,8.52002,7,0,0,3,0,0,2,14,2,6.999998,6.999997
11,18,11,18,4,9,1377.428,9.719971,8,0,0,3,0,0,2,16,2,7,9
5,13,5,13,18,19,1377.428,12.23999,9.5,0,0.6,4,0,1,3,20,3,13,6
11,12,11,12,12,16,1389.792,3.119995,2.5,0,0,3,0,0,2,5,2,1,4
9,14,9,14,15,5,1389.792,9.119995,7.5,0,0,3,0,0,2,15,2,6,9
2,0,2,0,17,2,1389.792,10.32007,8.5,0,0,3,0,0,2,17,2,15,2
18,19,18,19,8,11,1389.792,10.92004,9,0,0,3,0,0,2,18,2,10,8
4,9,4,9,16,1,1389.792,12.12,10,0,0,3,0,0,2,20,2,12,7.999997
17,2,17,2,17,1,1402.053,0.7200928,0.5,0,0,3,0,0,2,1,1,0,1
15,5,15,5,8,5,1402.053,4.320068,3.5,0,0,3,0,0,2,7,1,7,0
8,11,8,11,12,13,1402.053,4.440063,3,0,0.6,4,0,1,3,7,3,4,2
12,16,12,16,4,11,1402.053,8.76001,6.5,0,0.6,4,1,2,4,15,4,8,5
16,1,16,1,1,15,1402.053,17.52002,14.5,0,0,3,0,0,2,29,2,15,14
4,11,4,11,10,13,1419.689,4.920044,4,0,0,3,0,0,2,8,2,6,2
12,13,12,13,9,18,1419.689,4.920044,4,0,0,3,0,0,2,8,2,3,5
8,5,8,5,16,2,1419.689,6.719971,5.5,0,0,3,0,0,2,11,2,8,3
17,1,17,1,12,8,1419.689,7.320068,6,0,0,3,0,0,2,12,2,5,7
1,15,1,15,9,1,1419.689,13.32007,11,0,0,3,0,0,2,22,2,8,14
9,1,9,1,2,0,1433.127,4.919922,4,0,0,3,0,0,2,8,2,6.999998,1
10,13,10,13,16,4,1433.127,9.119995,7.5,0,0,3,0,0,2,15,2,6,9
9,18,9,18,18,13,1433.127,9.23999,7,0,0.6,4,0,1,3,15,3,9,5
12,8,12,8,3,19,1433.127,12.12,10,0,0,3,0,0,2,20,2,8.999999,11
16,2,16,2,5,15,1433.127,14.5199,12,0,0,3,0,0,2,24,2,11,13
16,4,16,4,18,4,1447.759,1.320068,1,0,0,3,0,0,2,2,1,2,0
2,0,2,0,4,6,1447.759,4.920044,4,0,0,3,0,0,2,8,2,2,6
3,19,3,19,14,18,1447.759,7.320068,6,0,0,3,0,0,2,12,2,11,1
5,15,5,15,11,6,1447.759,9.120117,7.5,0,0,3,0,0,2,15,2,6,9
18,13,18,13,0,1,1447.759,18.96008,15,0,0.6,4,1,2,4,32,4,18,12
11,6,11,6,11,8,1466.847,1.319946,1,0,0,3,0,0,2,2,1,0,2
18,4,18,4,16,6,1466.847,2.52002,2,0,0,3,0,0,2,4,2,2,2
4,6,4,6,12,7,1466.847,5.52002,4.5,0,0,3,0,0,2,9,2,8,1
0,1,0,1,5,5,1466.847,5.52002,4.5,0,0,3,0,0,2,9,2,5,4
14,18,14,18,1,0,1466.847,18.71997,15.5,0,0,3,0,0,2,31,2,13,18
12,7,12,7,15,5,1485.706,3.119995,2.5,0,0,3,0,0,2,5,2,3,2
11,8,11,8,9,1,1485.706,5.52002,4.5,0,0,3,0,0,2,9,2,2,6.999997
5,5,5,5,12,12,1485.706,8.52002,7,0,0,3,0,0,2,14,2,7,7
16,6,16,6,4,11,1485.706,10.32007,8.5,0,0,3,0,0,2,17,2,12,5
1,0,1,0,14,7,1485.706,12.12,10,0,0,3,0,0,2,20,2,13,7
4,11,4,11,3,6,1497.938,3.719971,3,0,0,3,0,0,2,6,2,1,5
14,7,14,7,14,17,1497.938,6.119995,5,0,0,3,0,0,2,10,1,0,10
15,5,15,5,4,2,1497.938,8.52002,7,0,0,3,0,0,2,14,2,11,3
9,1,9,1,2,12,1497.938,10.92004,9,0,0,3,0,0,2,18,2,6.999998,11
12,12,12,12,2,0,1497.938,13.32007,11,0,0,3,0,0,2,22,2,9.999998,12
14,17,14,17,5,17,1511.389,5.52002,4.5,0,0,3,0,0,2,9,1,9,0
3,6,3,6,0,13,1511.389,6.119995,5,0,0,3,0,0,2,10,2,3,7
4,2,4,2,4,19,1511.389,10.31995,8.5,0,0,3,0,0,2,17,1,0,17
2,12,2,12,12,4,1511.389,10.91992,9,0,0,3,0,0,2,18,2,10,8
2,0,2,0,11,17,1511.389,15.71997,13,0,0,3,0,0,2,26,2,9,17
11,17,11,17,7,7,1527.202,8.52002,7,0,0,3,0,0,2,14,2,4,10
0,13,0,13,9,11,1527.202,9.959961,5.5,0,1.68,5,1,3,5,16,5,11,2
12,4,12,4,16,17,1527.202,10.31995,8.5,0,0,3,0,0,2,17,2,4,13
5,17,5,17,10,2,1527.202,12.12,10,0,0,3,0,0,2,20,2,5,15
4,19,4,19,12,8,1527.202,12.23999,9.5,0,0.6,4,0,1,3,20,3,8,11
12,8,12,8,15,8,1539.564,1.920044,1.5,0,0,3,0,0,2,3,1,3,0
10,2,10,2,12,6,1539.564,3.719971,3,0,0,3,0,0,2,6,2,2,4
9,11,9,11,1,13,1539.564,6.119995,5,0,0,3,0,0,2,10,2,7.999997,2
16,17,16,17,11,6,1539.564,10.44006,8,0,0.6,4,0,1,3,17,3,5,11
7,7,7,7,0,13,1539.564,10.68005,6.5,0,1.2,5,1,3,5,18,5,8.999995,6
11,6,11,6,14,16,1550.366,7.919922,6.5,0,0,3,0,0,2,13,2,3,10
15,8,15,8,11,16,1550.366,8.039917,6,0,0.6,4,0,1,3,13,3,4,8
1,14,1,14,19,13,1550.366,11.52002,9.5,0,0,3,0,0,2,19,2,18,1
12,7,12,7,3,19,1550.366,12.71997,10.5,0,0,3,0,0,2,21,2,8.999999,12
0,13,0,13,18,3,1550.366,16.91992,14,0,0,3,0,0,2,28,2,18,9.999999
18,3,18,3,12,7,1567.408,6.119995,5,0,0,3,0,0,2,10,2,6,4
14,16,14,16,1,15,1567.408,8.52002,7,0,0,3,0,0,2,14,2,13,1
11,16,11,16,5,4,1567.408,10.92004,9,0,0,3,0,0,2,18,2,6,12
19,13,19,13,0,15,1567.408,13.44006,10.5,0,0.6,4,0,1,3,22,3,19,2
3,19,3,19,7,0,1567.408,13.92004,11.5,0,0,3,0,0,2,23,2,4,19
7,0,7,0,10,5,1581.466,4.920044,4,0,0,3,0,0,2,8,2,3,5
12,7,12,7,7,2,1581.466,6.839966,5,0,0.6,4,0,1,3,11,3,5,4.999999
1,16,1,16,10,12,1581.466,9.359985,6.5,0,1.2,5,0,2,4,15,4,9,4
5,4,5,4,7,18,1581.466,9.719971,8,0,0,3,0,0,2,16,2,2,14
0,15,0,15,12,4,1581.466,13.92004,11.5,0,0,3,0,0,2,23,2,12,11
7,2,7,2,11,2,1595.495,2.52002,2,0,0,3,0,0,2,4,1,4,0
12,4,12,4,3,6,1595.495,6.719971,5.5,0,0,3,0,0,2,11,2,8.999999,2
7,18,7,18,5,6,1595.495,8.52002,7,0,0,3,0,0,2,14,2,2,12
10,5,10,5,16,14,1595.495,9.839966,7.5,0,0.6,4,0,1,3,16,3,6,9
10,12,10,12,3,1,1595.495,10.91992,9,0,0,3,0,0,2,18,2,6.999999,11
16,14,16,14,10,18,1606.535,6.119995,5,0,0,3,0,0,2,10,2,6,4
5,6,5,6,12,0,1606.535,7.920044,6.5,0,0,3,0,0,2,13,2,7,5.999998
3,1,3,1,9,8,1606.535,7.920044,6.5,0,0,3,0,0,2,13,2,6,7
11,2,11,2,8,13,1606.535,8.52002,7,0,0,3,0,0,2,14,2,3,11
3,6,3,6,14,12,1606.535,10.32007,8.5,0,0,3,0,0,2,17,2,11,6
9,8,9,8,14,9,1616.976,4.439941,3,0,0.6,4,0,1,3,7,3,5,1
8,13,8,13,14,6,1616.976,7.920044,6.5,0,0,3,0,0,2,13,2,6,7
10,18,10,18,18,8,1616.976,11.64001,9,0,0.6,4,0,1,3,19,3,8,10
12,0,12,0,19,14,1616.976,12.71997,10.5,0,0,3,0,0,2,21,2,7,14
14,12,14,12,3,8,1616.976,13.67993,7.5,0,1.68,5,1,3,5,24,11,11,8
3,8,3,8,4,10,1630.755,1.920044,1.5,0,0,3,0,0,2,3,2,1,2
14,9,14,9,17,1,1630.755,6.720093,5.5,0,0,3,0,0,2,11,2,3,7.999997
14,6,14,6,17,15,1630.755,7.320068,6,0,0,3,0,0,2,12,2,3,9
19,14,19,14,8,16,1630.755,7.920044,6.5,0,0,3,0,0,2,13,2,11,2
18,8,18,8,0,8,1630.755,10.92004,9,0,0,3,0,0,2,18,1,18,0
4,10,4,10,5,16,1641.805,4.320068,3.5,0,0,3,0,0,2,7,2,1,6
8,16,8,16,2,10,1641.805,7.320068,6,0,0,3,0,0,2,12,2,5.999998,6
17,15,17,15,6,17,1641.805,7.920044,6.5,0,0,3,0,0,2,13,2,11,2
0,8,0,8,15,15,1641.805,13.32007,11,0,0,3,0,0,2,22,2,15,7
