StartX, StartZ, PickUpX, PickUpZ, DropDownX, DropDownZ, StartTime, ActualTime, AssumptionTime, WaitForGoalTime, JammingTime, MainStateChangeCount, RedirectStateChangeCount, JamStateChangeCount, PathChangeCount, PathUpdateCount, PathTurnCount, TotalDistanceX, TotalDistanceZ
12,10,12,10,0,3,2539.197,15.84009,9.5,0,3.6,9,0,6,8,25,8,12,6.999999
1,19,1,19,6,1,2539.197,16.08008,11.5,0,1.8,6,0,3,5,26,5,5,18
0,0,0,0,8,16,2539.197,16.67993,12,0.6,1.2,6,0,3,5,26,4,8,16
17,17,17,17,4,4,2539.197,17.87988,13,0,1.8,6,0,3,5,29,5,13,13
0,19,0,19,14,4,2539.197,25.80005,14.5,0,3.6,9,2,8,10,45,15,16,19
17,16,17,16,18,16,2565.119,0.7199707,0.5,0,0,3,0,0,2,1,1,1,0
9,17,9,17,10,18,2565.119,1.320068,1,0,0,3,0,0,2,2,2,1,1
6,6,6,6,7,2,2565.119,3.120117,2.5,0,0,3,0,0,2,5,2,1,4
4,4,4,4,1,2,2565.119,3.120117,2.5,0,0,3,0,0,2,5,2,3,2
7,7,7,7,5,4,2565.119,3.120117,2.5,0,0,3,0,0,2,5,2,2,3
10,3,10,3,7,0,2565.119,3.719971,3,0,0,3,0,0,2,6,2,3,3
7,13,7,13,13,16,2565.119,5.52002,4.5,0,0,3,0,0,2,9,2,6,3
3,5,3,5,4,14,2565.119,6.120117,5,0,0,3,0,0,2,10,2,1,9
14,1,14,1,12,10,2565.119,7.439941,5.5,0,0.6,4,0,1,3,12,3,2,9
7,15,7,15,16,12,2565.119,8.040039,6,0,0.6,4,0,1,3,13,3,9,3
5,15,5,15,12,19,2565.119,8.160156,5.5,0,1.2,5,0,2,4,13,4,7,4
14,4,14,4,6,7,2565.119,8.76001,5.5,0,1.68,5,1,3,5,14,5,8,3
13,11,13,11,18,2,2565.119,9.23999,7,0,0.6,4,0,1,3,15,3,5,8.999998
1,5,1,5,4,16,2565.119,9.959961,7,0,1.2,5,0,2,4,16,4,3,11
2,6,2,6,13,3,2565.119,9.959961,7,0,1.2,5,0,2,4,16,4,11,3
1,10,1,10,11,3,2565.119,10.32007,8.5,0,0,3,0,0,2,17,2,10,6.999999
7,16,7,16,1,12,2565.119,10.43994,5,0,3.6,9,0,6,8,16,8,5.999998,4
0,3,0,3,11,0,2565.119,11.28003,7,0,1.2,5,1,3,5,19,5,13,3
16,12,16,12,2,17,2565.119,11.52002,9.5,0,0,3,0,0,2,19,2,14,5
6,1,6,1,12,11,2565.119,12.47998,8,0,1.2,5,1,3,5,21,6,8,10
2,12,2,12,15,19,2565.119,12.84009,10,0,0.6,4,0,1,3,21,3,13,7
6,3,6,3,15,16,2565.119,13.32007,11,0,0,3,0,0,2,22,2,9,13
14,0,14,0,9,14,2565.119,13.68018,9.5,0,1.8,6,0,3,5,22,5,5,14
15,5,15,5,9,19,2565.119,14.88013,10,0,1.2,5,1,3,5,25,5,8,14
8,16,8,16,0,5,2565.119,16.43994,9.5,0,3,8,0,5,7,28,12,7.999996,13
3,18,3,18,16,5,2565.119,16.43994,13,0,0.6,4,0,1,3,27,3,13,13
18,15,18,15,2,6,2565.119,16.68018,12.5,0,1.2,5,0,2,4,29,7,16,9
14,5,14,5,18,19,2565.119,18.6001,9,0,4.2,10,2,9,11,31,11,8,14
18,4,18,4,4,17,2565.119,19.80005,13.5,0,1.8,6,0,3,5,34,10,16,13
18,0,18,0,8,19,2565.119,20.40015,14.5,0,2.4,7,0,4,6,33,6,10,19
3,14,3,14,4,13,2585.653,1.320068,1,0,0,3,0,0,2,2,2,1,1
10,18,10,18,8,16,2585.653,3.23999,2,0,0.6,4,0,1,3,5,3,2,2
7,2,7,2,11,4,2585.653,3.719971,3,0,0,3,0,0,2,6,2,4,2
6,7,6,7,5,3,2585.653,3.840088,2.5,0,0.6,4,0,1,3,6,3,1,4
9,14,9,14,7,9,2585.653,4.320068,3.5,0,0,3,0,0,2,7,2,2,5
11,3,11,3,6,6,2585.653,4.919922,4,0,0,3,0,0,2,8,2,5,3
0,5,0,5,2,9,2585.653,5.160156,3,0,1.2,5,0,2,4,8,4,2,4
17,16,17,16,18,7,2585.653,6.120117,5,0,0,3,0,0,2,10,2,1,9
12,11,12,11,6,9,2585.653,6.47998,4,0,1.2,5,0,2,4,12,7,6,2
1,2,1,2,12,2,2585.653,6.719971,5.5,0,0,3,0,0,2,11,1,11,0
13,16,13,16,11,6,2585.653,8.040039,6,0,0.6,4,0,1,3,13,3,2,10
2,6,2,6,4,14,2585.653,8.400146,5,0.24,0.6,4,1,2,4,14,4,2,10
18,2,18,2,18,15,2585.653,9.23999,6.5,0,0,3,0,0,2,17,6,2,13
9,18,9,18,17,14,2585.653,9.600098,6,0,0.84,4,1,2,4,16,5,8,6
16,5,16,5,9,10,2585.653,10.19995,6,0,2.4,7,0,4,6,16,6,7,5
13,3,13,3,11,15,2585.653,10.56006,7,0,0.6,4,0,1,3,19,8,4,12
1,12,1,12,14,8,2585.653,11.04004,8.5,0.6,0,4,0,1,3,18,3,13,4
16,12,16,12,10,1,2585.653,11.64014,8.5,0,0,3,0,0,2,21,7,8,11
11,0,11,0,14,15,2585.653,11.64014,9,0,0.6,4,0,1,3,19,3,3,15
12,18,12,18,12,2,2585.653,13.19995,8,0.6,1.2,6,0,3,5,21,7,2,16
18,19,18,19,11,8,2585.653,14.28003,9,0,1.8,6,1,3,6,22,6,9,11
8,19,8,19,1,9,2585.653,14.52002,8.5,0,2.4,7,1,5,7,24,7,8.999995,10
2,17,2,17,17,14,2585.653,15.12012,9,0.6,1.8,7,0,4,6,25,10,15,5
12,10,12,10,0,14,2585.653,15.84009,8,0,3.96,9,2,8,10,24,8,14,4
5,4,5,4,15,18,2585.653,19.19995,12,0,1.8,6,0,3,5,33,12,14,14
15,16,15,16,6,0,2585.653,19.32007,12.5,0,3.48,8,1,6,8,31,8,9,16
4,16,4,16,15,8,2585.653,19.67993,9.5,1.2,4.559999,12,1,10,12,31,13,11,10
7,1,7,1,15,13,2585.653,21.12012,10,0,1.2,5,1,3,5,39,12,16,16
15,18,15,18,0,0,2585.653,21.36011,16.5,0,1.2,5,0,2,4,34,3,15,18
4,17,4,17,17,10,2585.653,26.04004,10,0,8.4,17,1,15,17,43,20,15,11
6,9,6,9,5,9,2611.824,0.7199707,0.5,0,0,3,0,0,2,1,1,1,0
11,15,11,15,11,14,2611.824,0.7199707,0.5,0,0,3,0,0,2,1,1,0,1
0,0,0,0,3,2,2611.824,3.119873,2.5,0,0,3,0,0,2,5,2,3,2
5,3,5,3,3,7,2611.824,3.719971,3,0,0,3,0,0,2,6,2,2,4
18,15,18,15,14,16,2611.824,3.839844,2.5,0,0.6,4,0,1,3,6,3,4,1
17,10,17,10,14,12,2611.824,3.959961,2.5,0.12,0.6,4,1,2,4,7,3,3,2
7,13,7,13,12,15,2611.824,4.319824,3.5,0,0,3,0,0,2,7,2,5,2
9,11,9,11,7,5,2611.824,4.919922,4,0,0,3,0,0,2,8,2,2,6
18,7,18,7,11,6,2611.824,7.079834,4,0,1.8,6,0,3,5,11,5,7,1
12,1,12,1,8,5,2611.824,7.079834,4,0,1.8,6,0,3,5,11,5,4,4
14,15,14,15,6,11,2611.824,7.319824,6,0,0,3,0,0,2,12,2,8,4
6,0,6,0,17,2,2611.824,7.919922,6.5,0,0,3,0,0,2,13,2,11,2
11,3,11,3,9,13,2611.824,8.039795,6,0,0.6,4,0,1,3,13,3,2,10
2,10,2,10,14,10,2611.824,8.039795,6,0,0.6,4,0,1,3,13,2,12,0
10,1,10,1,10,9,2611.824,9.47998,4,0,2.76,7,1,5,7,15,7,2,8
8,16,8,16,9,5,2611.824,9.599854,6,0,1.8,6,1,4,6,16,5,1,11
15,8,15,8,9,13,2611.824,9.599854,5.5,0.6,1.8,7,0,4,6,14,5,6,5
11,6,11,6,0,8,2611.824,9.959961,6.5,0,0.6,4,0,1,3,18,8,11,4
6,6,6,6,16,8,2611.824,10.07983,6,0,1.2,5,0,2,4,18,9,10,4
1,9,1,9,4,17,2611.824,11.15991,5.5,0,0.6,4,0,1,3,20,10,7,10
15,13,15,13,9,2,2611.824,11.63989,8.5,0,0,3,0,0,2,21,7,8,11
7,11,7,11,17,3,2611.824,11.63989,9,0,0.6,4,0,1,3,19,3,10,7.999999
17,14,17,14,2,14,2611.824,12,7.5,0,2.4,7,0,4,6,19,5,15,0
4,15,4,15,11,3,2611.824,12.23999,9.5,0,0.6,4,0,1,3,20,3,7,12
11,9,11,9,18,0,2611.824,12.35986,8,0,0,3,0,0,2,24,10,11,8.999996
12,2,12,2,2,6,2611.824,14.27979,7,0,0.6,4,0,1,3,27,13,12,10
14,9,14,9,9,19,2611.824,14.3999,7.5,0,1.2,5,0,2,4,25,6,7,14.48
18,14,18,14,1,1,2611.824,19.55981,15,0,1.2,5,0,2,4,32,4,17,13
0,14,0,14,12,1,2611.824,19.67993,12.5,0,0.6,4,0,1,3,36,11,14,16.99999
15,18,15,18,2,2,2611.824,24.71997,14.5,0,3.84,9,1,7,9,42,15,15,18
6,11,6,11,5,9,2636.653,1.919922,1.5,0,0,3,0,0,2,3,2,1,2
7,5,7,5,9,5,2636.653,2.040039,1,0,0.6,4,0,1,3,3,2,2,0
11,6,11,6,10,11,2636.653,3.719971,3,0,0,3,0,0,2,6,2,1,5
3,7,3,7,2,0,2636.653,4.919922,4,0,0,3,0,0,2,8,2,1,6.999997
9,5,9,5,11,0,2636.653,5.040039,3.5,0,0.6,4,0,1,3,8,3,2,4.999999
18,0,18,0,18,9,2636.653,5.52002,4.5,0,0,3,0,0,2,9,1,0,9
14,10,14,10,11,4,2636.653,5.52002,4.5,0,0,3,0,0,2,9,2,3,6
9,19,9,19,18,18,2636.653,6.120117,5,0,0,3,0,0,2,10,2,9,1
9,13,9,13,14,14,2636.653,6.600098,3,0,1.32,5,1,3,5,11,5,7,1
2,14,2,14,1,4,2636.653,6.719971,5.5,0,0,3,0,0,2,11,2,1,10
9,12,9,12,12,19,2636.653,6.840088,5,0,0.6,4,0,1,3,11,3,3,7
5,9,5,9,14,7,2636.653,7.439941,5.5,0,0.6,4,0,1,3,12,3,9,2
11,3,11,3,17,10,2636.653,7.919922,6.5,0,0,3,0,0,2,13,2,6,7
2,6,2,6,11,3,2636.653,8.76001,6,0,1.2,5,0,2,4,14,4,9,3
9,1,9,1,0,4,2636.653,9,6,0,1.2,5,0,2,4,16,7,8.999996,3.48
4,17,4,17,14,12,2636.653,9.120117,7.5,0,0,3,0,0,2,15,2,10,5
10,9,10,9,19,5,2636.653,9.360107,6.5,0,1.2,5,0,2,4,15,4,9,4
3,3,3,3,5,14,2636.653,9.360107,6.5,0,1.2,5,0,2,4,15,4,2,11
14,16,14,16,15,4,2636.653,9.360107,6.5,0,1.2,5,0,2,4,15,4,1,12
8,5,8,5,16,3,2636.653,10.08008,5,0,2.16,6,2,5,7,17,8,8,4
11,15,11,15,17,8,2636.653,10.08008,6.5,0,1.8,6,0,3,5,16,5,6,7
1,1,1,1,1,18,2636.653,10.32007,8.5,0,0,3,0,0,2,17,1,0,17
16,8,16,8,2,15,2636.653,12.71997,10.5,0,0,3,0,0,2,21,2,14,7
0,8,0,8,10,12,2636.653,12.71997,7,0.48,1.8,6,2,4,7,19,9,12,4.48
17,3,17,3,1,6,2636.653,12.95996,9.5,0,1.2,5,0,2,4,21,4,16,3
12,15,12,15,3,11,2636.653,13.32007,6.5,0,3.48,8,1,6,8,21,8,11,4
14,12,14,12,5,3,2636.653,13.80005,9,0,1.2,5,0,2,4,24,9,9.48,11
2,2,2,2,13,13,2636.653,14.76001,11,0,1.2,5,0,2,4,24,4,11,11
17,2,17,2,3,10,2636.653,16.91992,11,0,3,8,0,5,7,27,7,14,8
12,1,12,1,3,13,2636.653,19.08008,10.5,0,4.2,10,1,8,10,31,10,11,12
10,14,10,14,10,17,2655.87,1.920166,1.5,0,0,3,0,0,2,3,1,0,3
17,10,17,10,16,12,2655.87,1.920166,1.5,0,0,3,0,0,2,3,2,1,2
10,11,10,11,10,14,2655.87,1.920166,1.5,0,0,3,0,0,2,3,1,0,3
0,4,0,4,1,1,2655.87,2.52002,2,0,0,3,0,0,2,4,2,1,3
3,11,3,11,6,11,2655.87,2.640137,1.5,0.6,0,4,0,1,3,4,2,3,0
11,4,11,4,12,8,2655.87,3.120117,2.5,0,0,3,0,0,2,5,2,1,4
19,5,19,5,13,5,2655.87,4.440186,3,0,0.6,4,0,1,3,7,2,6,0
5,3,5,3,3,10,2655.87,5.52002,4.5,0,0,3,0,0,2,9,2,2,7
9,5,9,5,1,7,2655.87,6.120117,5,0,0,3,0,0,2,10,2,7.999997,2
1,5,1,5,7,8,2655.87,6.23999,4.5,0,0.6,4,0,1,3,10,3,6,3
6,9,6,9,3,17,2655.87,6.719971,5.5,0,0,3,0,0,2,11,2,3,8
5,14,5,14,14,15,2655.87,6.840088,5,0,0.6,4,0,1,3,11,3,9,1
16,3,16,3,10,7,2655.87,6.840088,5,0,0.6,4,0,1,3,11,3,6,4
14,14,14,14,7,19,2655.87,7.320068,6,0,0,3,0,0,2,12,2,7,5
13,13,13,13,6,18,2655.87,7.320068,6,0,0,3,0,0,2,12,2,7,5
17,8,17,8,19,16,2655.87,7.560059,5,0,1.2,5,0,2,4,12,4,2,8
18,9,18,9,10,5,2655.87,8.040039,6,0,0.6,4,0,1,3,13,3,8,4
11,0,11,0,4,9,2655.87,9.719971,8,0,0,3,0,0,2,16,2,7,9
1,18,1,18,0,5,2655.87,9.960205,7,0,1.2,5,0,2,4,16,4,1,13
3,13,3,13,18,12,2655.87,11.16016,8,0,1.2,5,0,2,4,18,4,15,1
1,6,1,6,15,2,2655.87,11.64014,9,0,0.6,4,0,1,3,19,3,14,4
14,12,14,12,4,19,2655.87,11.76001,8.5,0,1.2,5,0,2,4,19,4,10,7
2,15,2,15,16,19,2655.87,12.36011,9,0,1.2,5,0,2,4,20,4,14,4
15,4,15,4,2,3,2655.87,13.32007,7,0,1.8,6,0,3,5,25,11,15,3
2,0,2,0,16,8,2655.87,14.04004,11,0,0.6,4,0,1,3,22,2,14,8
12,19,12,19,1,8,2655.87,14.88013,11,0,1.2,5,1,3,5,25,5,11,11
11,3,11,3,19,18,2655.87,16.08008,11.5,0,1.8,6,0,3,5,26,5,8,15
14,7,14,7,0,0,2655.87,16.2002,10.5,0,1.8,6,0,3,5,28,10,14,8.999995
3,10,3,10,18,18,2655.87,17.52002,11.5,0,3,8,0,5,7,28,7,15,8
18,18,18,18,2,4,2655.87,18.12012,15,0,0,3,0,0,2,30,2,16,14
10,13,10,13,16,13,2674.086,3.720215,3,0,0,3,0,0,2,6,1,6,0
14,14,14,14,9,14,2674.086,3.840088,2.5,0,0.6,4,0,1,3,6,2,5,0
16,8,16,8,11,10,2674.086,4.320068,3.5,0,0,3,0,0,2,7,2,5,2
1,8,1,8,2,16,2674.086,5.52002,4.5,0,0,3,0,0,2,9,2,1,8
12,8,12,8,18,5,2674.086,5.52002,4.5,0,0,3,0,0,2,9,2,6,3
4,19,4,19,4,9,2674.086,6.120117,5,0,0,3,0,0,2,10,1,0,10
3,17,3,17,3,7,2674.086,6.120117,5,0,0,3,0,0,2,10,1,0,10
17,12,17,12,15,17,2674.086,6.47998,3.5,0,1.8,6,0,3,5,10,5,2,5
0,7,0,7,8,6,2674.086,6.960205,4.5,0,1.2,5,0,2,4,11,4,8,1
0,5,0,5,1,16,2674.086,7.320068,6,0,0,3,0,0,2,12,2,1,11
2,4,2,4,15,4,2674.086,7.920166,6.5,0,0,3,0,0,2,13,1,13,0
16,11,16,11,10,18,2674.086,8.640137,6.5,0,0.6,4,0,1,3,14,3,6,7
4,9,4,9,8,16,2674.086,8.76001,5.5,0,0.6,4,0,1,3,16,7,6,7
10,7,10,7,17,0,2674.086,9.23999,7,0,0.6,4,0,1,3,15,3,7,6.999997
13,6,13,6,4,2,2674.086,9.360107,6.5,0,1.2,5,0,2,4,15,4,9,4
7,9,7,9,1,16,2674.086,10.92017,6.5,0.6,1.8,7,0,4,6,18,7,5.999998,7
3,10,3,10,17,7,2674.086,11.76001,8.5,0,1.2,5,0,2,4,19,4,14,3
16,19,16,19,11,6,2674.086,11.88013,9,0,0.6,4,0,1,3,21,7,5,13.48
19,18,19,18,11,8,2674.086,13.80005,9,0,1.32,5,1,3,5,23,5,10,10
10,17,10,17,16,3,2674.086,14.28003,10,0.6,1.2,6,0,3,5,22,4,6,14
15,2,15,2,1,3,2674.086,14.28003,7.5,0,1.2,5,0,2,4,25,11,16,4.999999
6,11,6,11,12,0,2674.086,14.64014,8.5,0,3.6,9,0,6,8,23,8,6,11
7,18,7,18,11,5,2674.086,15.36011,8.5,0,3,8,1,6,8,24,10,4,15
17,16,17,16,10,0,2674.086,17.40015,11.5,0,0.6,4,0,1,3,32,12,9,18.48
10,5,10,5,0,19,2674.086,18.72021,12,0,1.2,5,0,2,4,34,14,14,14.48
6,18,6,18,17,7,2674.086,20.28003,11,0,5.759999,12,1,10,12,33,12,11,11
2,3,2,3,17,16,2674.086,21.23999,14,0,3.6,9,0,6,8,33,7,15,13
0,0,0,0,15,18,2674.086,21.36011,16.5,0,1.2,5,0,2,4,35,4,15,18
18,18,18,18,4,3,2674.086,23.04004,14.5,0,3.6,9,1,6,9,36,9,16,15
1,1,1,1,8,14,2674.086,24.36011,10,0,4.8,11,3,11,13,43,18,15,15
3,7,3,7,1,8,2698.602,1.920166,1.5,0,0,3,0,0,2,3,2,2,1
2,17,2,17,1,13,2698.602,3.840088,2.5,0,0.6,4,0,1,3,6,3,1,4
14,17,14,17,13,9,2698.602,5.52002,4.5,0,0,3,0,0,2,9,2,1,8
16,2,16,2,8,0,2698.602,6.120117,5,0,0,3,0,0,2,10,2,8,2
11,10,11,10,6,5,2698.602,6.840088,5,0,0.6,4,0,1,3,11,3,5,5
1,16,1,16,1,7,2698.602,6.960205,4.5,0,1.2,5,0,2,4,11,3,0,9
17,7,17,7,17,19,2698.602,7.320068,6,0,0,3,0,0,2,12,1,0,12
12,0,12,0,3,2,2698.602,7.440186,5.5,0,0.6,4,0,1,3,12,3,8.999999,2
17,16,17,16,6,19,2698.602,8.52002,7,0,0,3,0,0,2,14,2,11,3
4,3,4,3,1,14,2698.602,8.52002,7,0,0,3,0,0,2,14,2,3,11
11,18,11,18,8,9,2698.602,8.76001,6,0,1.2,5,0,2,4,14,4,3,9
9,6,9,6,9,13,2698.602,9,3.5,0,2.88,7,1,5,7,14,6,0,9
11,6,11,6,18,13,2698.602,9.960205,7,0,1.2,5,0,2,4,16,4,7,7
8,14,8,14,11,2,2698.602,10.56006,7.5,0,1.2,5,0,2,4,17,4,3,12
1,3,1,3,19,5,2698.602,12.12012,10,0,0,3,0,0,2,20,2,18,2
12,8,12,8,1,17,2698.602,12.12012,10,0,0,3,0,0,2,20,2,11,9
0,19,0,19,18,16,2698.602,12.72021,10.5,0,0,3,0,0,2,21,2,18,3
9,13,9,13,2,4,2698.602,13.08008,8,0,0.6,4,0,1,3,25,11,11,9
16,4,16,4,1,2,2698.602,13.08008,8.5,0,1.2,5,1,3,5,22,5,17,2
16,6,16,6,5,17,2698.602,13.32007,11,0,0,3,0,0,2,22,2,11,11
10,0,10,0,4,15,2698.602,13.44019,10.5,0,0.6,4,0,1,3,22,3,6,15
1,15,1,15,19,13,2698.602,14.16016,10,0,0.6,4,1,2,4,24,5,18,4
18,5,18,5,0,10,2698.602,15.6001,11.5,0,1.2,5,0,2,4,27,7,18,5.48
8,16,8,16,2,2,2698.602,15.72021,10,0,3,8,0,5,7,25,7,5.999998,14
15,18,15,18,7,1,2698.602,15.84009,12.5,0,0.6,4,0,1,3,26,3,8,17
4,9,4,9,15,16,2698.602,17.28003,9,0,1.2,5,0,2,4,30,10,15,11
18,0,18,0,7,19,2698.602,19.56006,15,0,1.2,5,0,2,4,32,4,11,19
11,5,11,5,0,18,2698.602,19.80005,12,0,2.28,6,1,4,6,32,10,15,13
4,2,4,2,19,14,2698.602,21.96021,13.5,0,2.4,7,1,5,7,38,12,15.48,16
18,13,18,13,0,1,2698.602,24.36011,15,0,3,8,1,6,8,42,13,22,12
19,15,19,15,19,12,2723.109,2.640137,1.5,0,0.6,4,0,1,3,4,2,0,3
6,5,6,5,5,2,2723.109,3.23999,2,0.6,0,4,0,1,3,5,3,1,3
9,13,9,13,14,12,2723.109,3.719971,3,0,0,3,0,0,2,6,2,5,1
11,2,11,2,19,2,2723.109,4.919922,4,0,0,3,0,0,2,8,1,8,0
0,8,0,8,7,7,2723.109,4.919922,4,0,0,3,0,0,2,8,2,7,1
8,9,8,9,6,13,2723.109,5.159912,3,1.2,0,5,0,2,4,8,4,2,4
12,9,12,9,14,2,2723.109,5.52002,4.5,0,0,3,0,0,2,9,2,2,6.999998
18,16,18,16,8,18,2723.109,7.320068,6,0,0,3,0,0,2,12,2,10,2
0,10,0,10,5,7,2723.109,7.800049,4,0.6,1.8,7,0,4,6,12,6,5,3
1,17,1,17,1,5,2723.109,8.040039,6,0,0.6,4,0,1,3,13,2,0,12
3,2,3,2,11,5,2723.109,8.040039,5.5,0,1.08,4,1,2,4,13,4,8,3
1,2,1,2,8,3,2723.109,8.640137,4,0,3,8,1,6,8,14,7,7,1
1,7,1,7,1,18,2723.109,9.600098,5.5,0,1.2,5,0,2,4,17,7,2,11.48
0,18,0,18,1,5,2723.109,9.959961,7,1.2,0,5,0,2,4,16,4,1,13
5,17,5,17,7,3,2723.109,10.43994,8,0,0.6,4,0,1,3,17,3,2,14
18,13,18,13,4,17,2723.109,10.91992,9,0,0,3,0,0,2,18,2,14,4
2,4,2,4,17,6,2723.109,11.04004,8.5,0,0.6,4,0,1,3,18,3,15,2
7,2,7,2,3,15,2723.109,11.04004,8.5,0,0.6,4,0,1,3,17,2,4,13
18,5,18,5,4,0,2723.109,12.23999,9.5,0,0.6,4,0,1,3,20,3,14,4.999999
19,14,19,14,2,12,2723.109,12.95996,9.5,0,1.2,5,0,2,4,21,4,17,2
6,19,6,19,12,10,2723.109,13.32007,7.5,0,2.4,6,2,5,7,22,8,6,11
8,0,8,0,19,11,2723.109,14.15991,11,0,0.6,4,0,1,3,25,6,11,11
1,13,1,13,8,3,2723.109,15.23999,8.5,0.6,2.4,8,1,6,8,24,8,7,12
15,16,15,16,0,10,2723.109,15.47998,10.5,0,1.2,5,0,2,4,27,8,15,8
4,15,4,15,19,4,2723.109,15.71997,13,0,0,3,0,0,2,26,2,15,11
1,14,1,14,17,11,2723.109,18.84009,9.5,0,3,8,0,5,7,32,11,18,7
0,1,0,1,14,18,2723.109,20.15991,15.5,0,1.2,5,0,2,4,33,4,14,17
7,19,7,19,7,2,2723.109,20.52002,8.5,0.6,5.639999,13,2,12,14,35,16,2,19
17,18,17,18,4,2,2723.109,21.71997,14.5,0,2.4,7,1,5,7,36,7,15,16
2,2,2,2,17,17,2723.109,29.15991,15,0,3,8,0,5,7,51,21,19,22.99999
4,2,4,2,4,1,2752.473,0.7199707,0.5,0,0,3,0,0,2,1,1,0,1
18,6,18,6,18,8,2752.473,1.320068,1,0,0,3,0,0,2,2,1,0,2
3,15,3,15,5,13,2752.473,2.52002,2,0,0,3,0,0,2,4,2,2,2
4,17,4,17,1,16,2752.473,3.23999,2,0.6,0,4,0,1,3,5,3,3,1
5,7,5,7,8,10,2752.473,3.719971,3,0,0,3,0,0,2,6,2,3,3
6,13,6,13,9,16,2752.473,3.719971,3,0,0,3,0,0,2,6,2,3,3
6,3,6,3,9,0,2752.473,4.439941,3,0,0.6,4,0,1,3,7,3,3,3
17,17,17,17,15,10,2752.473,5.52002,4.5,0,0,3,0,0,2,9,2,2,7
16,11,16,11,18,4,2752.473,5.52002,4.5,0,0,3,0,0,2,9,2,2,7
15,11,15,11,7,12,2752.473,5.52002,4.5,0,0,3,0,0,2,9,2,8,1
2,12,2,12,8,10,2752.473,5.639893,4,0.6,0,4,0,1,3,8,2,6,2
5,3,5,3,0,5,2752.473,5.76001,3.5,0,0,3,0,0,2,11,7,5.479999,4
11,5,11,5,9,2,2752.473,6,2.5,0,2.4,7,0,4,6,9,6,2,3
12,10,12,10,10,18,2752.473,6.119873,5,0,0,3,0,0,2,10,2,2,8
19,4,19,4,9,4,2752.473,6.119873,5,0,0,3,0,0,2,10,1,10,0
7,7,7,7,12,13,2752.473,6.719971,5.5,0,0,3,0,0,2,11,2,5,6
8,18,8,18,2,12,2752.473,7.320068,6,0,0,3,0,0,2,12,2,5.999998,6
4,0,4,0,11,4,2752.473,7.439941,5.5,0,0.6,4,0,1,3,12,3,7,4
8,3,8,3,17,3,2752.473,8.399902,4.5,1.2,1.2,7,0,4,6,13,5,9,0
13,2,13,2,2,6,2752.473,9.119873,7.5,0,0,3,0,0,2,15,2,11,4
9,3,9,3,14,11,2752.473,9.360107,6.5,0,1.2,5,0,2,4,15,4,5,8
1,18,1,18,3,4,2752.473,9.719971,8,0,0,3,0,0,2,16,2,2,14
14,18,14,18,12,5,2752.473,13.08008,7.5,1.56,0.6,6,1,4,6,23,9,4,13
19,11,19,11,9,6,2752.473,13.32007,7.5,0,2.4,7,0,4,6,23,11,10,7
0,10,0,10,16,11,2752.473,14.04004,8.5,0,3,8,1,6,8,23,7,16,1
7,2,7,2,17,17,2752.473,15.11987,12.5,0,0,3,0,0,2,25,2,10,15
19,12,19,12,6,1,2752.473,15.23999,12,0,0.6,4,0,1,3,25,3,13,11
1,5,1,5,16,12,2752.473,17.04004,11,0,3,8,1,6,8,28,8,15,7
1,6,1,6,19,5,2752.473,17.04004,9.5,0,3.6,9,1,6,9,26,10,18,3
18,2,18,2,1,5,2752.473,18.36011,10,0,3,8,1,6,8,32,12,19,5
9,0,9,0,13,0,2770.937,2.52002,2,0,0,3,0,0,2,4,1,4,0
19,5,19,5,19,0,2770.937,3.120117,2.5,0,0,3,0,0,2,5,1,0,4.999999
3,4,3,4,5,0,2770.937,3.719971,3,0,0,3,0,0,2,6,2,2,4
15,10,15,10,12,7,2770.937,3.719971,3,0,0,3,0,0,2,6,2,3,3
1,16,1,16,2,10,2770.937,4.320068,3.5,0,0,3,0,0,2,7,2,1,6
11,4,11,4,17,3,2770.937,4.320068,3.5,0,0,3,0,0,2,7,2,6,1
5,13,5,13,2,9,2770.937,4.320068,3.5,0,0,3,0,0,2,7,2,3,4
7,12,7,12,10,15,2770.937,4.439941,3,0.6,0,4,0,1,3,7,3,3,3
9,16,9,16,16,15,2770.937,4.919922,4,0,0,3,0,0,2,8,2,7,1
1,5,1,5,8,5,2770.937,5.040039,3.5,0,0.6,4,0,1,3,8,2,7,0
0,5,0,5,7,1,2770.937,6.719971,5.5,0,0,3,0,0,2,11,2,7,4
8,9,8,9,5,4,2770.937,6.959961,4,0,0.6,4,1,2,4,12,4,5,5
18,8,18,8,13,0,2770.937,7.919922,6.5,0,0,3,0,0,2,13,2,5,7.999996
17,11,17,11,19,2,2770.937,8.159912,5.5,0,1.2,5,0,2,4,13,4,2,8.999998
2,12,2,12,7,3,2770.937,8.52002,7,0,0,3,0,0,2,14,2,5,8.999999
14,10,14,10,17,19,2770.937,8.76001,6,0,1.2,5,0,2,4,14,4,3,9
12,13,12,13,9,5,2770.937,8.880127,5.5,0,0.6,4,0,1,3,16,7,5,8.48
9,4,9,4,1,13,2770.937,10.32007,8.5,0,0,3,0,0,2,17,2,7.999997,9
9,2,9,2,19,11,2770.937,11.52002,9.5,0,0,3,0,0,2,19,2,10,9
10,18,10,18,17,9,2770.937,11.76001,8,0,0.6,4,0,1,3,21,8,9,9
6,1,6,1,2,12,2770.937,11.76001,7.5,0.6,0.48,4,2,3,5,21,5,4,13
